time,wheel_rpm,velocity,acceleration,F_r
0.58,-3.112792969,-0.00519954612427136,-0.0046674561312139585,
0.582,-2.990722656,-0.006954509627672217,-0.021843694673575255,
0.584,1.46484375,-0.007281231556410611,-0.023804026244782082,
0.586,3.173828125,-0.007094533311504638,-0.021096901693339585,
0.588,2.807617188,-0.007019854013481073,-0.019323268363368108,
0.59,2.868652344,-0.006926504891028087,-0.01726958766695534,
0.592,2.868652344,-0.006833155768575101,-0.015122557848395453,
0.594,2.868652344,-0.006739806646122115,-0.014095717498659637,
0.596,2.868652344,-0.006721136821692696,-0.0070945333104033,
0.598,2.868652344,-0.005582277526756842,0.0231505823891409,
0.6,2.868652344,-0.0036499506903588373,0.057596408602128314,
0.602,2.868652344,-0.0018389777130579483,0.07645293135537284,
0.604,3.082275391,4.66745622665074e-05,0.09418926463673447,
0.606,-0.6103515625,0.0008121373670845301,0.10137714707112033,
0.608,-2.960205078,0.0008588119284639663,0.10128379794897326,
0.61,-2.563476563,0.0010268403489405182,0.1022172891735031,
0.612,-2.593994141,0.00118553385720236,0.10427096986685701,
0.614,-2.624511719,0.0013162226288200719,0.10007025935188435,
0.616,-2.624511719,0.0015495954351054796,0.08373416290884694,
0.618,-2.624511719,0.0013442273654642018,0.06319735595083689,
0.62,-2.624511719,-0.00024270771776598976,0.027724689388113656,
0.622,-2.563476563,-0.0019043220990197474,-0.0005600947402237222,
0.624,-2.838134766,-0.0036032761291323444,-0.018203078899438233,
0.626,-1.708984375,-0.004966173317985953,-0.03332563674844563,
0.628,2.502441406,-0.005040852616009519,-0.0355660156891526,
0.63,2.868652344,-0.005003512966844792,-0.03649950691368245,
0.632,2.716064453,-0.005012847879059503,-0.03799309287415378,
0.634,2.746582031,-0.005012847879059502,-0.039766726204125254,
0.636,2.746582031,-0.004994178054630083,-0.0285648315021198,
0.638,2.746582031,-0.0050968620896036645,-0.011761989448346898,
0.64,2.746582031,-0.0043874087584715536,0.011761989428158705,
0.642,2.685546875,-0.002660449991714826,0.046861259499234684,
0.644,3.051757813,-0.0009054864880080829,0.07421255240120686,
0.646,1.495361328,0.0003733964906072486,0.08653463657356582,
0.648,-2.838134766,0.0003360568414425223,0.08653463657050695,
0.65,-2.990722656,0.0002520426312042463,0.0860678909567126,
0.652,-2.899169922,0.00019603315761010015,0.08569449446506532,
0.654,-2.9296875,0.00013068877180124407,0.08634793832315392,
0.656,-2.9296875,5.600947377767812e-05,0.08158713307223976,
0.658,-2.9296875,-1.8669824245887838e-05,0.06441089452681961,
0.66,-2.899169922,-9.33491203117795e-06,0.047608052469987845,
0.662,-2.899169922,-0.0010828498211581748,0.020816854305180668,
0.664,-3.234863281,-0.002996506832820874,-0.0011201894850360406,
0.666,0.3967285156,-0.0036779554273700314,-0.006254391222703227,
0.668,3.356933594,-0.0034725873577287542,-0.003547266668201898,
0.67,2.9296875,-0.003397908059705188,-0.00196033158252462,
0.672,2.990722656,-0.003304558937252202,-0.00018669825255313382,
0.674,2.990722656,-0.0032112098147992164,0.001773633321712543,
0.676,2.990722656,-0.003099190867916811,0.0032672192821838557,
0.678,2.990722656,-0.0030898559557021006,0.005600947345037931,
0.68,2.990722656,-0.002669784904510721,0.025297612197606373,
0.682,2.990722656,-0.0008868166641598476,0.06067692963512364,
0.684,2.990722656,0.0009895006986440117,0.08270732255054616,
0.686,3.021240234,0.002828478412283145,0.09923011723787774,
0.688,3.112792969,0.004714130687607601,0.11733984701088769,
0.69,-0.7629394531,0.005414249106739122,0.12340753997767302,
0.692,-2.777099609,0.005498263317283283,0.12331419085858478,
0.694,-2.410888672,0.005694296474709853,0.12434103120832062,
0.696,-2.44140625,0.005862324895186404,0.12583461716879193,
0.698,-2.471923828,0.0061050326136865216,0.11687310140443458,
0.7,-2.471923828,0.006039688227877665,0.09689638918236598,
0.702,-2.44140625,0.004546102267406346,0.06385079980464393,
0.704,-2.44140625,0.0028658180617231683,0.02819143499456763,
0.706,-2.746582031,0.0011575291193958613,0.003453917523114356,
0.708,0.732421875,0.0005040852616131872,-0.003547266668506743,
0.71,3.540039063,0.0007094533312544652,-0.003173870176859481,
0.712,3.112792969,0.0007841326292780313,-0.004014012279242239,
0.714,3.173828125,0.0008774817517310171,-0.004387408770889498,
0.716,3.173828125,0.000970830874184003,-0.005787645609213715,
0.718,3.173828125,0.0010828498210664088,-0.002613775443976883,
0.72,3.173828125,0.0010641799966369888,0.013068877144030822,
0.722,3.173828125,0.0018483126258844315,0.0375263472490428,
0.724,3.173828125,0.003733964900903001,0.07337241030035443,
0.726,3.112792969,0.005516933141253874,0.10483106459239921,
0.728,3.41796875,0.007393250504057734,0.12434103120067347,
0.73,2.288818359,0.008933511025602603,0.13937023992447486,
0.732,-2.197265625,0.009101539446079155,0.1411438732513875,
0.734,-2.655029297,0.009129544182723284,0.1414239206178288,
0.736,-2.471923828,0.00921355839296156,0.14207736447591734,
0.738,-2.532958984,0.009269567866555705,0.1436642995615946,
0.74,-2.532958984,0.009316242427935141,0.13703651186406787,
0.742,-2.502441406,0.009493605760932292,0.12154055752647212,
0.744,-2.532958984,0.008858831727854335,0.09764318215862514,
0.746,-2.716064453,0.0071412078733123175,0.06767811382705168,
0.748,1.434326172,0.006777146295409197,0.06441089453966774,
0.75,3.814697266,0.007141207873312317,0.0688916524210817,
0.752,3.387451172,0.007374580679597726,0.07178547521987724,
0.754,3.448486328,0.0076266233103125525,0.07495934538511408,
0.756,3.448486328,0.007878665941027381,0.07822656467249801,
0.758,3.448486328,0.008140043483956918,0.08158713308202901,
0.76,3.448486328,0.008364081378027615,0.0837341629005889,
0.762,3.448486328,0.008653463657907168,0.09736313479065437,
0.764,3.448486328,0.0102777383899962,0.13274245222817166,
0.766,3.41796875,0.012340753998011917,0.16018709425382038,
0.768,3.509521484,0.014329090307698182,0.17801677665427026,
0.77,3.479003906,0.016326761529905042,0.1972466958961032,
0.772,-0.8544921875,0.01699887521227008,0.20303434149522367,
0.774,-2.746582031,0.017092224335028952,0.20303434149828256,
0.776,-2.349853516,0.01730692731688494,0.2040611818480184,
0.778,-2.410888672,0.017493625561790915,0.20583481517493102,
0.78,-2.44140625,0.01769899363143219,0.20368778535943,
0.782,-2.44140625,0.017867022051908744,0.18753838716068683,
0.784,-2.410888672,0.016681488195746396,0.15691987497102478,
0.786,-2.380371094,0.0149825341656338,0.12154055753350751,
0.788,-2.777099609,0.013274245223306494,0.08560114535698887,
0.79,-0.2746582031,0.012312749261184254,0.06898500154445127,
0.792,3.326416016,0.012452772945016679,0.06954509627733389,
0.794,3.082275391,0.012518117330825534,0.06823820856115675,
0.796,3.082275391,0.01258346171663439,0.0672113682144798,
0.798,3.082275391,0.012648806102443247,0.06543773488756718,
0.8,3.082275391,0.012714150488252102,0.06674462260374431,
0.802,3.082275391,0.012779494874060958,0.08233392606654606,
0.804,3.082275391,0.01277949487406096,0.09913676812337784,
0.806,3.082275391,0.013909019256782102,0.12751490137386232,
0.808,3.082275391,0.01575733188294183,0.15253246621328628,
0.81,3.295898438,0.0175496350358133,0.1684018170455882,
0.812,-0.6103515625,0.018156404332369484,0.17372271703091438,
0.814,-3.051757813,0.01802571556075177,0.17148233809020727,
0.816,-2.624511719,0.01802571556075177,0.17054884686567742,
0.818,-2.685546875,0.01800704573632235,0.16924195915255918,
0.82,-2.716064453,0.01797904099967822,0.1691486100304121,
0.822,-2.716064453,0.017932366438604668,0.16084053812720214,
0.824,-2.685546875,0.017979040999984108,0.14245076099081086,
0.826,-2.655029297,0.017689658720104553,0.12172725578850661,
0.828,-3.051757813,0.015990704689991954,0.08597454185934206,
0.83,0.3051757813,0.015206572060683335,0.0627306103508072,
0.832,3.540039063,0.015458614691704049,0.06357075245624881,
0.834,3.143310547,0.01557996855110705,0.06450424368383753,
0.836,3.173828125,0.015710657322724763,0.06497098929763191,
0.838,3.173828125,0.015841346094342474,0.06571778227786756,
0.84,3.173828125,0.015972034865960185,0.06655792438025031,
0.842,3.173828125,0.01612139346200732,0.06627787701075014,
0.844,3.173828125,0.016158733110866158,0.0729990138301181,
0.846,3.173828125,0.016672153284816412,0.0953094541150408,
0.848,3.112792969,0.018492461174332012,0.11715314878922799,
0.85,3.509521484,0.020480797484018275,0.1333958961070594,
0.852,1.708984375,0.021890369234251316,0.1451578855465357,
0.854,-2.563476563,0.022002388181133724,0.14375764870821153,
0.856,-2.593994141,0.022105072215801422,0.1422640627477402,
0.858,-2.532958984,0.022226426075204423,0.14086382591247487,
0.86,-2.563476563,0.02232911010987212,0.13965028731844487,
0.862,-2.563476563,0.022431794144539816,0.13778330486632628,
0.864,-2.563476563,0.022637162213875205,0.12359423823878986,
0.866,-2.563476563,0.02173167572519417,0.09390921727182239,
0.868,-2.532958984,0.019930037660413878,0.05600947352715683,
0.87,-2.532958984,0.0182590883672513,0.019323268373462477,
0.872,-2.777099609,0.01649478995163573,-0.005040852606343555,
0.874,0.6713867188,0.01578533662050362,-0.01306887714525337,
0.876,3.051757813,0.015804006445238925,-0.015029208716460232,
0.878,2.655029297,0.01570132241057123,-0.017923031512196902,
0.88,2.716064453,0.015617308200332955,-0.020816854310992415,
0.882,2.716064453,0.015533293990094678,-0.023337280618140714,
0.884,2.716064453,0.015449279779856405,-0.012322084158899974,
0.886,2.716064453,0.015355930657403417,0.003733964917696086,
0.888,2.655029297,0.015215906973570994,0.019416617502644916,
0.89,3.021240234,0.01637343609281391,0.04060686831629646,
0.892,1.373291016,0.017642984159214534,0.05190211214197844,
0.894,-2.990722656,0.01746562082652327,0.049475034956977255,
0.896,-3.143310547,0.017250917844667285,0.04667456128032883,
