"Time"	"RR_Fx"	"RR_Fy"	"RR_Fz"	"RR_Mx"	"RR_My"	"RR_Mz"	"RR_Wheel Speed"	"RR_Position"	"RR_Ax"	"RR_Ay"	"RR_Az"
6.114	-9.765625	0.6103515625	-119.6289063	-1.647949219	-0.3662109375	2.380371094	0	330.2819824	0	0.009155273438	1.113891602
6.116	-7.32421875	9.155273438	-120.8496094	-2.9296875	-0.5493164063	2.014160156	0	330.2819824	0.2105712891	-0.06408691406	1.19934082
6.118	-10.98632813	14.03808594	-115.9667969	-4.577636719	-0.3662109375	1.098632813	0	330.2819824	0.4119873047	-0.08544921875	1.089477539
6.12	-25.63476563	10.98632813	-102.5390625	-6.042480469	-0.1831054688	-0.5493164063	0	330.2819824	0.4943847656	0.04272460938	0.9063720703
6.122	-46.38671875	11.59667969	-80.56640625	-7.32421875	0	-2.014160156	0	330.2819824	0.4119873047	0.1251220703	0.7537841797
6.124	-56.15234375	14.6484375	-63.4765625	-8.239746094	0	-2.746582031	0	330.2819824	0.2960205078	0.1190185547	0.7049560547
6.126	-50.04882813	10.98632813	-74.46289063	-7.141113281	0	-2.746582031	0	330.2819824	0.2777099609	0.1525878906	0.7202148438
6.128	-30.51757813	9.765625	-103.7597656	-5.310058594	-0.1831054688	-2.014160156	0	330.2819824	0.3112792969	0.1251220703	0.8270263672
6.13	-12.20703125	6.103515625	-126.953125	-2.9296875	-0.3662109375	-0.732421875	0	330.2819824	0.3204345703	0.07629394531	1.00402832
6.132	-6.103515625	1.831054688	-148.9257813	-0.3662109375	-0.3662109375	0	0	330.2819824	0.2655029297	0.07019042969	1.229858398
6.134	-7.32421875	7.934570313	-146.484375	-1.098632813	-0.3662109375	0	0	330.2819824	0.1586914063	-0.06713867188	1.412963867
6.136	-20.75195313	9.155273438	-130.6152344	-1.647949219	-0.3662109375	-0.732421875	0	330.2819824	0.06408691406	-0.146484375	1.315307617
6.138	-29.296875	0	-111.0839844	-2.197265625	-0.1831054688	-0.732421875	0	330.2819824	0.07934570313	0.009155273438	1.049804688
6.14	-30.51757813	7.934570313	-101.3183594	-2.9296875	-0.1831054688	-1.281738281	0	330.2819824	0.2075195313	-0.006103515625	0.7537841797
6.142	-32.95898438	21.97265625	-91.55273438	-4.577636719	-0.1831054688	-1.46484375	0	330.2819824	0.3967285156	-0.1586914063	0.6042480469
6.144	-42.72460938	23.80371094	-86.66992188	-5.859375	-0.1831054688	-0.732421875	0	330.2819824	0.5859375	-0.09460449219	0.7446289063
6.146	-46.38671875	23.80371094	-83.0078125	-6.591796875	-0.1831054688	0.1831054688	0	330.2819824	0.6164550781	0.01525878906	0.9246826172
6.148	-35.40039063	20.14160156	-87.890625	-6.042480469	-0.1831054688	1.46484375	0	330.2819824	0.4699707031	0.1220703125	0.9582519531
6.15	-17.08984375	22.58300781	-104.9804688	-3.845214844	-0.1831054688	2.746582031	0	330.2819824	0.2624511719	0.1281738281	0.8880615234
6.152	0	30.51757813	-120.8496094	-2.380371094	-0.3662109375	4.39453125	0	330.2819824	0.1251220703	-0.05187988281	0.8758544922
6.154	14.6484375	33.56933594	-128.1738281	-2.014160156	-0.3662109375	5.493164063	0	330.2819824	0.05187988281	-0.2166748047	0.9857177734
6.156	15.86914063	26.85546875	-130.6152344	-1.46484375	-0.5493164063	5.126953125	0	330.2819824	0.048828125	-0.244140625	1.147460938
6.158	2.44140625	6.103515625	-126.953125	-1.831054688	-0.3662109375	3.479003906	0	330.2819824	0.1556396484	-0.01831054688	1.208496094
6.16	-19.53125	-9.765625	-115.9667969	-2.9296875	-0.1831054688	0.732421875	0	330.2819824	0.2532958984	0.1953125	1.092529297
6.162	-42.72460938	-16.47949219	-97.65625	-3.845214844	-0.1831054688	-1.281738281	0	330.2819824	0.3387451172	0.2563476563	0.927734375
6.164	-56.15234375	-10.37597656	-80.56640625	-5.310058594	0	-2.9296875	0	330.2819824	0.439453125	0.1708984375	0.7781982422
6.166	-54.93164063	-1.220703125	-73.2421875	-6.591796875	0	-3.845214844	0	330.2819824	0.4913330078	0.006103515625	0.6866455078
6.168	-54.93164063	1.220703125	-80.56640625	-6.408691406	-0.1831054688	-4.39453125	0	330.2819824	0.48828125	-0.01831054688	0.6866455078
6.17	-48.828125	7.32421875	-100.0976563	-5.859375	-0.1831054688	-3.845214844	0	330.2819824	0.390625	0	0.8239746094
6.172	-30.51757813	10.98632813	-117.1875	-4.943847656	-0.3662109375	-2.197265625	0	330.2819824	0.2624511719	0.009155273438	1.007080078
6.174	-15.86914063	15.86914063	-136.71875	-2.563476563	-0.1831054688	-1.098632813	0	330.2819824	0.1647949219	0.05798339844	1.174926758
6.176	-4.8828125	32.34863281	-144.0429688	-3.112792969	-0.3662109375	0.3662109375	0	330.2819824	0.1220703125	-0.05493164063	1.351928711
6.178	-4.8828125	39.0625	-136.71875	-3.662109375	-0.3662109375	1.281738281	0	330.2819824	0.1190185547	-0.1678466797	1.333618164
6.18	-13.42773438	27.46582031	-117.1875	-3.479003906	-0.1831054688	1.098632813	0	330.2819824	0.1434326172	-0.03662109375	1.110839844
6.182	-24.4140625	21.97265625	-103.7597656	-3.662109375	0	0	0	330.2819824	0.2166748047	0.06713867188	0.8758544922
6.184	-32.95898438	28.68652344	-92.7734375	-4.39453125	-0.1831054688	-0.3662109375	0	330.2819824	0.3204345703	-0.05493164063	0.7141113281
6.186	-37.84179688	29.90722656	-84.22851563	-4.943847656	-0.1831054688	-0.1831054688	0	330.2819824	0.4699707031	-0.2014160156	0.7202148438
6.188	-32.95898438	10.37597656	-86.66992188	-4.39453125	-0.1831054688	0.9155273438	0	330.2819824	0.5706787109	-0.05493164063	0.8117675781
6.19	-24.4140625	-3.662109375	-97.65625	-3.479003906	-0.1831054688	2.197265625	0	330.2819824	0.5126953125	0.1373291016	0.8880615234
6.192	-13.42773438	-4.8828125	-112.3046875	-2.014160156	-0.3662109375	3.112792969	0	330.2819824	0.3143310547	0.1434326172	0.8728027344
6.194	-3.662109375	-6.103515625	-124.5117188	-0.732421875	-0.3662109375	3.662109375	0	330.2819824	0.1098632813	0.09460449219	0.927734375
6.196	-3.662109375	-6.103515625	-125.7324219	-1.281738281	-0.3662109375	3.479003906	0	330.2819824	0.03662109375	0.1098632813	1.052856445
6.198	-7.32421875	5.493164063	-120.8496094	-2.9296875	-0.1831054688	2.563476563	0	330.2819824	0.09460449219	-0.01525878906	1.174926758
6.2	-9.765625	14.6484375	-115.9667969	-4.39453125	-0.1831054688	1.831054688	0	330.2819824	0.244140625	-0.1403808594	1.196289063
6.202	-17.08984375	17.70019531	-108.6425781	-5.676269531	-0.1831054688	0.3662109375	0	330.2819824	0.3875732422	-0.09460449219	1.043701172
6.204	-32.95898438	12.20703125	-93.99414063	-6.774902344	-0.1831054688	-1.46484375	0	330.2819824	0.4577636719	0.07019042969	0.8087158203
6.206	-50.04882813	10.37597656	-76.90429688	-7.507324219	0	-2.563476563	0	330.2819824	0.390625	0.2014160156	0.6896972656
6.208	-54.93164063	15.25878906	-68.359375	-7.690429688	0	-3.295898438	0	330.2819824	0.2990722656	0.1495361328	0.7171630859
6.21	-46.38671875	14.03808594	-84.22851563	-6.408691406	-0.3662109375	-2.9296875	0	330.2819824	0.3082275391	0.1342773438	0.7934570313
6.212	-24.4140625	9.155273438	-113.5253906	-4.028320313	-0.1831054688	-1.831054688	0	330.2819824	0.3173828125	0.09765625	0.9521484375
6.214	-9.765625	7.32421875	-142.8222656	-0.9155273438	-0.1831054688	-1.098632813	0	330.2819824	0.2685546875	0.05187988281	1.119995117
6.216	-4.8828125	9.155273438	-151.3671875	-0.1831054688	-0.1831054688	-0.3662109375	0	330.2819824	0.1770019531	-0.07629394531	1.281738281
6.218	-12.20703125	4.8828125	-136.71875	-0.732421875	-0.1831054688	-0.1831054688	0	330.2819824	0.1007080078	-0.1098632813	1.333618164
6.22	-23.19335938	0	-119.6289063	-1.46484375	-0.3662109375	-0.5493164063	0	330.2819824	0.09460449219	-0.03051757813	1.196289063
6.222	-28.07617188	10.37597656	-111.0839844	-2.197265625	-0.3662109375	-1.281738281	0	330.2819824	0.1373291016	-0.1007080078	0.9796142578
6.224	-32.95898438	23.80371094	-100.0976563	-4.028320313	-0.1831054688	-1.46484375	0	330.2819824	0.2868652344	-0.2319335938	0.7385253906
6.226	-39.0625	21.36230469	-87.890625	-5.676269531	-0.1831054688	-0.9155273438	0	330.2819824	0.5279541016	-0.1037597656	0.7019042969
6.228	-43.9453125	17.70019531	-80.56640625	-6.591796875	-0.1831054688	0	0	330.2819824	0.6317138672	0.08239746094	0.8209228516
6.23	-40.28320313	20.14160156	-83.0078125	-6.958007813	-0.1831054688	0.9155273438	0	330.2819824	0.5706787109	0.1495361328	0.8972167969
6.232	-28.07617188	25.02441406	-98.87695313	-5.676269531	-0.3662109375	2.014160156	0	330.2819824	0.3784179688	0.1098632813	0.9185791016
6.234	-12.20703125	31.73828125	-113.5253906	-3.845214844	-0.3662109375	3.662109375	0	330.2819824	0.1708984375	-0.04577636719	0.9063720703
6.236	7.32421875	31.73828125	-124.5117188	-2.380371094	-0.3662109375	5.310058594	0	330.2819824	0.08544921875	-0.1190185547	0.9643554688
6.238	18.31054688	26.85546875	-130.6152344	-1.647949219	-0.3662109375	5.676269531	0	330.2819824	0.08544921875	-0.1983642578	1.086425781
6.24	10.98632813	9.155273438	-131.8359375	-1.098632813	-0.3662109375	4.760742188	0	330.2819824	0.1251220703	-0.05798339844	1.177978516
6.242	-10.98632813	-7.32421875	-122.0703125	-1.831054688	-0.3662109375	2.197265625	0	330.2819824	0.1831054688	0.1525878906	1.141357422
6.244	-35.40039063	-15.25878906	-101.3183594	-3.295898438	-0.1831054688	-0.5493164063	0	330.2819824	0.2716064453	0.2288818359	1.000976563
6.246	-52.49023438	-11.59667969	-80.56640625	-4.577636719	0	-2.563476563	0	330.2819824	0.3845214844	0.1373291016	0.8209228516
6.248	-53.7109375	-4.272460938	-70.80078125	-5.859375	0	-3.479003906	0	330.2819824	0.4638671875	0.0244140625	0.6866455078
6.25	-53.7109375	-1.220703125	-78.125	-5.676269531	-0.1831054688	-4.028320313	0	330.2819824	0.5004882813	0.003051757813	0.6011962891
6.252	-51.26953125	4.272460938	-95.21484375	-5.493164063	-0.1831054688	-4.211425781	0	330.2819824	0.4638671875	0.03051757813	0.6958007813
6.254	-36.62109375	9.765625	-108.6425781	-5.676269531	-0.1831054688	-2.746582031	0	330.2819824	0.3082275391	0.003051757813	0.9796142578
6.256	-23.19335938	12.20703125	-129.3945313	-3.479003906	0	-1.647949219	0	330.2819824	0.1708984375	0.07629394531	1.193237305
6.258	-9.765625	28.07617188	-145.2636719	-3.112792969	-0.1831054688	-0.1831054688	0	330.2819824	0.1190185547	-0.01220703125	1.348876953
6.26	-3.662109375	41.50390625	-144.0429688	-3.479003906	-0.1831054688	0.9155273438	0	330.2819824	0.09155273438	-0.1892089844	1.370239258
6.262	-6.103515625	29.296875	-126.953125	-3.662109375	0	1.281738281	0	330.2819824	0.1281738281	-0.06408691406	1.187133789
6.264	-18.31054688	18.92089844	-106.2011719	-3.845214844	0	0.1831054688	0	330.2819824	0.2136230469	0.09155273438	0.9429931641
6.266	-31.73828125	28.07617188	-93.99414063	-4.760742188	0	-0.5493164063	0	330.2819824	0.2593994141	-0.06713867188	0.7690429688
6.268	-40.28320313	34.79003906	-86.66992188	-5.126953125	-0.1831054688	-0.732421875	0	330.2819824	0.3845214844	-0.2410888672	0.7476806641
6.27	-36.62109375	18.92089844	-85.44921875	-4.760742188	0	0.1831054688	0	330.2819824	0.5218505859	-0.1434326172	0.7934570313
6.272	-21.97265625	-1.831054688	-96.43554688	-3.662109375	-0.1831054688	1.831054688	0	330.2819824	0.5462646484	0.1373291016	0.8331298828
6.274	-10.98632813	-6.103515625	-109.8632813	-2.197265625	-0.3662109375	2.9296875	0	330.2819824	0.3784179688	0.1678466797	0.8575439453
6.276	-4.8828125	0	-120.8496094	-0.732421875	-0.5493164063	3.295898438	0	330.2819824	0.1281738281	0.048828125	0.9124755859
6.278	-6.103515625	-4.8828125	-124.5117188	-0.9155273438	-0.5493164063	3.112792969	0	330.2819824	-0.006103515625	0.07934570313	1.037597656
6.28	-9.765625	0	-119.6289063	-2.014160156	-0.3662109375	2.563476563	0	330.2819824	0.05798339844	0.05187988281	1.138305664
6.282	-9.765625	12.20703125	-113.5253906	-3.479003906	-0.1831054688	1.831054688	0	330.2819824	0.2044677734	-0.1220703125	1.141357422
6.284	-12.20703125	16.47949219	-108.6425781	-4.943847656	-0.1831054688	0.732421875	0	330.2819824	0.3723144531	-0.1251220703	1.040649414
6.286	-26.85546875	14.6484375	-96.43554688	-6.225585938	-0.1831054688	-0.732421875	0	330.2819824	0.4669189453	0.003051757813	0.8239746094
6.288	-46.38671875	9.765625	-78.125	-7.141113281	-0.1831054688	-2.014160156	0	330.2819824	0.3936767578	0.146484375	0.6744384766
6.29	-53.7109375	14.03808594	-67.13867188	-7.690429688	0	-2.563476563	0	330.2819824	0.2990722656	0.1342773438	0.6896972656
6.292	-47.60742188	10.98632813	-78.125	-6.774902344	0	-2.563476563	0	330.2819824	0.2685546875	0.1495361328	0.7659912109
6.294	-29.296875	7.32421875	-106.2011719	-4.943847656	-0.1831054688	-2.014160156	0	330.2819824	0.2899169922	0.1495361328	0.8880615234
6.296	-12.20703125	2.44140625	-135.4980469	-2.014160156	-0.1831054688	-0.9155273438	0	330.2819824	0.2807617188	0.1159667969	1.055908203
6.298	-6.103515625	7.32421875	-153.8085938	-0.3662109375	-0.1831054688	-0.3662109375	0	330.2819824	0.2410888672	-0.02746582031	1.260375977
6.3	-9.765625	10.98632813	-142.8222656	-1.647949219	-0.3662109375	-0.1831054688	0	330.2819824	0.1617431641	-0.1556396484	1.382446289
6.302	-24.4140625	5.493164063	-125.7324219	-2.197265625	-0.3662109375	-0.732421875	0	330.2819824	0.1159667969	-0.1068115234	1.281738281
6.304	-31.73828125	4.272460938	-109.8632813	-2.563476563	-0.1831054688	-1.098632813	0	330.2819824	0.1281738281	-0.03356933594	1.019287109
6.306	-34.1796875	15.25878906	-103.7597656	-3.112792969	-0.1831054688	-1.831054688	0	330.2819824	0.2471923828	-0.1190185547	0.7232666016
6.308	-37.84179688	18.31054688	-92.7734375	-5.126953125	-0.1831054688	-1.281738281	0	330.2819824	0.4516601563	-0.07019042969	0.6713867188
6.31	-41.50390625	22.58300781	-84.22851563	-6.225585938	0	-0.1831054688	0	330.2819824	0.6195068359	0	0.8331298828
6.312	-36.62109375	21.36230469	-84.22851563	-6.774902344	0	0.9155273438	0	330.2819824	0.5950927734	0.05187988281	0.9552001953
6.314	-29.296875	21.97265625	-96.43554688	-5.676269531	-0.1831054688	1.831054688	0	330.2819824	0.3967285156	0.1068115234	0.9521484375
6.316	-13.42773438	26.85546875	-112.3046875	-3.662109375	-0.3662109375	3.295898438	0	330.2819824	0.2014160156	0.0244140625	0.8758544922
6.318	4.8828125	28.68652344	-123.2910156	-2.014160156	-0.3662109375	5.126953125	0	330.2819824	0.1007080078	-0.07934570313	0.9002685547
6.32	15.86914063	26.85546875	-126.953125	-1.647949219	-0.3662109375	5.493164063	0	330.2819824	0.05798339844	-0.1556396484	1.034545898
6.322	10.98632813	16.47949219	-126.953125	-2.014160156	-0.3662109375	4.760742188	0	330.2819824	0.1251220703	-0.1098632813	1.177978516
6.324	-8.544921875	1.220703125	-122.0703125	-2.380371094	-0.3662109375	2.563476563	0	330.2819824	0.2075195313	0.02136230469	1.190185547
6.326	-28.07617188	-8.544921875	-107.421875	-3.295898438	-0.1831054688	0	0	330.2819824	0.2777099609	0.1495361328	1.022338867
6.328	-43.9453125	-10.98632813	-89.11132813	-4.39453125	0	-2.014160156	0	330.2819824	0.3753662109	0.1617431641	0.8392333984
6.33	-53.7109375	-7.934570313	-74.46289063	-5.676269531	0	-3.112792969	0	330.2819824	0.4547119141	0.1068115234	0.7049560547
6.332	-53.7109375	-1.831054688	-74.46289063	-6.042480469	0	-3.845214844	0	330.2819824	0.4669189453	0.03051757813	0.6408691406
6.334	-53.7109375	1.831054688	-91.55273438	-5.676269531	-0.1831054688	-4.211425781	0	330.2819824	0.4272460938	0.05187988281	0.7507324219
6.336	-36.62109375	9.155273438	-109.8632813	-5.676269531	-0.3662109375	-3.112792969	0	330.2819824	0.341796875	0.01831054688	0.9826660156
6.338	-21.97265625	13.42773438	-129.3945313	-3.295898438	-0.1831054688	-2.014160156	0	330.2819824	0.2319335938	0.03051757813	1.150512695
6.34	-12.20703125	23.80371094	-145.2636719	-2.746582031	-0.1831054688	-0.9155273438	0	330.2819824	0.1586914063	-0.02746582031	1.290893555
6.342	-9.765625	36.62109375	-142.8222656	-3.845214844	-0.1831054688	0.1831054688	0	330.2819824	0.1098632813	-0.1647949219	1.358032227
6.344	-10.98632813	31.12792969	-125.7324219	-3.845214844	-0.1831054688	0.9155273438	0	330.2819824	0.09765625	-0.1220703125	1.214599609
6.346	-17.08984375	21.36230469	-112.3046875	-3.662109375	-0.1831054688	0.3662109375	0	330.2819824	0.1770019531	0.048828125	1.000976563
6.348	-25.63476563	28.68652344	-101.3183594	-4.577636719	-0.1831054688	-0.3662109375	0	330.2819824	0.2624511719	-0.05493164063	0.8148193359
6.35	-32.95898438	32.95898438	-90.33203125	-5.126953125	-0.1831054688	-0.5493164063	0	330.2819824	0.3753662109	-0.1892089844	0.7476806641
6.352	-35.40039063	21.36230469	-86.66992188	-4.760742188	0	0.3662109375	0	330.2819824	0.4852294922	-0.1251220703	0.8148193359
6.354	-26.85546875	0	-92.7734375	-4.028320313	0	1.647949219	0	330.2819824	0.537109375	0.1068115234	0.8544921875
6.356	-15.86914063	-7.934570313	-104.9804688	-2.563476563	-0.3662109375	2.563476563	0	330.2819824	0.4119873047	0.2197265625	0.8544921875
6.358	-6.103515625	-4.272460938	-118.4082031	-1.098632813	-0.3662109375	3.479003906	0	330.2819824	0.2044677734	0.1068115234	0.9002685547
6.36	-4.8828125	-5.493164063	-123.2910156	-0.9155273438	-0.3662109375	3.479003906	0	330.2819824	0.048828125	0.02746582031	1.000976563
6.362	-7.32421875	-0.6103515625	-118.4082031	-2.197265625	-0.3662109375	2.563476563	0	330.2819824	0.05798339844	0.02746582031	1.126098633
6.364	-9.765625	9.155273438	-115.9667969	-3.295898438	-0.3662109375	1.831054688	0	330.2819824	0.1403808594	-0.1068115234	1.156616211
6.366	-12.20703125	14.03808594	-112.3046875	-4.577636719	-0.1831054688	0.9155273438	0	330.2819824	0.3051757813	-0.1281738281	1.07421875
6.368	-21.97265625	12.20703125	-100.0976563	-6.042480469	-0.1831054688	-0.5493164063	0	330.2819824	0.4302978516	0.01220703125	0.87890625
6.37	-41.50390625	8.544921875	-81.78710938	-6.774902344	-0.1831054688	-2.014160156	0	330.2819824	0.4119873047	0.1678466797	0.7049560547
6.372	-53.7109375	14.03808594	-68.359375	-7.507324219	0	-2.746582031	0	330.2819824	0.3234863281	0.1739501953	0.7141113281
6.374	-50.04882813	16.47949219	-74.46289063	-6.958007813	-0.1831054688	-2.9296875	0	330.2819824	0.2960205078	0.1159667969	0.7385253906
6.376	-31.73828125	9.765625	-100.0976563	-4.943847656	-0.1831054688	-2.380371094	0	330.2819824	0.2777099609	0.1708984375	0.8392333984
6.378	-14.6484375	7.32421875	-130.6152344	-2.380371094	-0.1831054688	-1.098632813	0	330.2819824	0.2685546875	0.1190185547	1.043701172
6.38	-7.32421875	14.03808594	-151.3671875	-0.5493164063	-0.1831054688	-0.5493164063	0	330.2819824	0.2197265625	-0.0732421875	1.226806641
6.382	-10.98632813	12.20703125	-144.0429688	-1.46484375	-0.1831054688	-0.1831054688	0	330.2819824	0.1800537109	-0.1708984375	1.348876953
6.384	-23.19335938	3.051757813	-126.953125	-1.647949219	-0.1831054688	-0.5493164063	0	330.2819824	0.1220703125	-0.07019042969	1.287841797
6.386	-28.07617188	1.831054688	-114.7460938	-2.197265625	0	-0.9155273438	0	330.2819824	0.1190185547	0	1.052856445
6.388	-31.73828125	15.25878906	-106.2011719	-3.112792969	-0.1831054688	-1.46484375	0	330.2819824	0.2380371094	-0.1342773438	0.7965087891
6.39	-36.62109375	20.14160156	-93.99414063	-4.943847656	-0.1831054688	-1.281738281	0	330.2819824	0.4211425781	-0.1586914063	0.6958007813
6.392	-42.72460938	18.31054688	-84.22851563	-6.225585938	0	-0.1831054688	0	330.2819824	0.5645751953	-0.006103515625	0.7995605469
6.394	-41.50390625	18.92089844	-84.22851563	-6.774902344	-0.1831054688	0.732421875	0	330.2819824	0.5767822266	0.07629394531	0.9185791016
6.396	-29.296875	21.36230469	-93.99414063	-6.042480469	-0.1831054688	1.647949219	0	330.2819824	0.439453125	0.1159667969	0.9246826172
6.398	-15.86914063	26.24511719	-109.8632813	-4.028320313	-0.3662109375	3.112792969	0	330.2819824	0.2380371094	0.03051757813	0.8697509766
6.4	3.662109375	29.90722656	-122.0703125	-2.380371094	-0.3662109375	4.943847656	0	330.2819824	0.09460449219	-0.05187988281	0.9124755859
6.402	17.08984375	28.07617188	-126.953125	-1.831054688	-0.3662109375	5.676269531	0	330.2819824	0.06103515625	-0.1434326172	1.055908203
6.404	14.6484375	15.25878906	-128.1738281	-1.831054688	-0.5493164063	4.943847656	0	330.2819824	0.08239746094	-0.09765625	1.196289063
6.406	-6.103515625	-1.831054688	-120.8496094	-2.014160156	-0.3662109375	2.746582031	0	330.2819824	0.1586914063	0.08239746094	1.165771484
6.408	-30.51757813	-10.98632813	-104.9804688	-3.295898438	-0.1831054688	0	0	330.2819824	0.2380371094	0.2075195313	1.016235352
6.41	-47.60742188	-9.765625	-87.890625	-4.39453125	-0.1831054688	-2.014160156	0	330.2819824	0.3448486328	0.1281738281	0.8361816406
6.412	-52.49023438	-6.103515625	-74.46289063	-5.493164063	0	-3.295898438	0	330.2819824	0.4913330078	0.05493164063	0.6896972656
6.414	-52.49023438	-2.44140625	-75.68359375	-5.859375	-0.1831054688	-3.845214844	0	330.2819824	0.5310058594	0.03051757813	0.6317138672
6.416	-54.93164063	1.220703125	-90.33203125	-5.493164063	-0.1831054688	-4.211425781	0	330.2819824	0.4791259766	0.03356933594	0.7202148438
6.418	-42.72460938	8.544921875	-107.421875	-5.310058594	-0.1831054688	-3.112792969	0	330.2819824	0.3265380859	0.02746582031	0.9552001953
6.42	-25.63476563	14.03808594	-128.1738281	-3.662109375	-0.1831054688	-1.831054688	0	330.2819824	0.1800537109	0.03967285156	1.141357422
6.422	-9.765625	27.46582031	-144.0429688	-2.746582031	-0.1831054688	-0.3662109375	0	330.2819824	0.1251220703	-0.05187988281	1.284790039
6.424	-4.8828125	34.1796875	-142.8222656	-3.479003906	-0.1831054688	0.9155273438	0	330.2819824	0.1220703125	-0.09460449219	1.336669922
6.426	-7.32421875	28.68652344	-128.1738281	-3.662109375	-0.1831054688	1.46484375	0	330.2819824	0.1342773438	-0.03967285156	1.208496094
6.428	-14.6484375	25.63476563	-112.3046875	-3.845214844	-0.1831054688	0.5493164063	0	330.2819824	0.1922607422	0.0244140625	1.037597656
6.43	-28.07617188	33.56933594	-100.0976563	-4.943847656	0	-0.3662109375	0	330.2819824	0.2471923828	-0.1220703125	0.8544921875
6.432	-37.84179688	36.62109375	-86.66992188	-5.310058594	-0.1831054688	-0.732421875	0	330.2819824	0.3631591797	-0.2532958984	0.7415771484
6.434	-36.62109375	19.53125	-87.890625	-4.943847656	-0.1831054688	0.1831054688	0	330.2819824	0.4913330078	-0.1190185547	0.7873535156
6.436	-24.4140625	0	-96.43554688	-4.028320313	-0.1831054688	1.647949219	0	330.2819824	0.5676269531	0.1220703125	0.8239746094
6.438	-13.42773438	-6.103515625	-108.6425781	-2.197265625	-0.3662109375	2.563476563	0	330.2819824	0.4638671875	0.1892089844	0.8483886719
6.44	-6.103515625	-6.103515625	-120.8496094	-1.098632813	-0.5493164063	2.9296875	0	330.2819824	0.2105712891	0.1373291016	0.9490966797
6.442	-7.32421875	-6.103515625	-124.5117188	-1.098632813	-0.3662109375	3.112792969	0	330.2819824	0.02136230469	0.07934570313	1.080322266
6.444	-8.544921875	0.6103515625	-118.4082031	-2.380371094	-0.3662109375	2.563476563	0	330.2819824	0	-0.03051757813	1.150512695
6.446	-7.32421875	8.544921875	-113.5253906	-3.662109375	-0.3662109375	1.831054688	0	330.2819824	0.1525878906	-0.1220703125	1.132202148
6.448	-10.98632813	14.03808594	-111.0839844	-4.760742188	-0.1831054688	0.732421875	0	330.2819824	0.3326416016	-0.1129150391	0.9887695313
6.45	-24.4140625	13.42773438	-95.21484375	-6.408691406	-0.1831054688	-0.5493164063	0	330.2819824	0.439453125	-0.003051757813	0.8178710938
6.452	-45.16601563	9.765625	-80.56640625	-6.958007813	-0.1831054688	-2.014160156	0	330.2819824	0.4119873047	0.1647949219	0.7293701172
6.454	-52.49023438	14.6484375	-69.58007813	-7.690429688	-0.1831054688	-2.746582031	0	330.2819824	0.3479003906	0.1953125	0.7598876953
6.456	-43.9453125	14.6484375	-79.34570313	-6.591796875	-0.1831054688	-2.9296875	0	330.2819824	0.2868652344	0.1556396484	0.8087158203
6.458	-28.07617188	7.934570313	-108.6425781	-4.577636719	-0.3662109375	-1.831054688	0	330.2819824	0.2716064453	0.1556396484	0.9033203125
6.46	-13.42773438	8.544921875	-137.9394531	-2.197265625	-0.1831054688	-0.9155273438	0	330.2819824	0.2380371094	0.08850097656	1.080322266
6.462	-8.544921875	14.6484375	-150.1464844	-0.732421875	-0.1831054688	-0.732421875	0	330.2819824	0.1922607422	-0.09765625	1.257324219
6.464	-14.6484375	7.934570313	-137.9394531	-1.46484375	-0.3662109375	-0.5493164063	0	330.2819824	0.1617431641	-0.1403808594	1.351928711
6.466	-25.63476563	3.662109375	-123.2910156	-1.831054688	-0.3662109375	-0.9155273438	0	330.2819824	0.1525878906	-0.08850097656	1.266479492
6.468	-30.51757813	9.765625	-113.5253906	-1.831054688	-0.1831054688	-1.281738281	0	330.2819824	0.1739501953	-0.09460449219	1.013183594
6.47	-35.40039063	15.86914063	-107.421875	-2.9296875	-0.1831054688	-1.647949219	0	330.2819824	0.2990722656	-0.1556396484	0.78125
6.472	-41.50390625	16.47949219	-92.7734375	-5.126953125	-0.1831054688	-1.098632813	0	330.2819824	0.4699707031	-0.05493164063	0.7476806641
6.474	-42.72460938	17.08984375	-83.0078125	-6.408691406	-0.1831054688	0	0	330.2819824	0.5676269531	0.03356933594	0.8361816406
6.476	-34.1796875	17.08984375	-85.44921875	-6.958007813	-0.1831054688	1.46484375	0	330.2819824	0.5523681641	0.1281738281	0.9368896484
6.478	-24.4140625	24.4140625	-100.0976563	-5.859375	-0.3662109375	2.380371094	0	330.2819824	0.3967285156	0.07934570313	0.9033203125
6.48	-9.765625	27.46582031	-114.7460938	-3.662109375	-0.5493164063	4.028320313	0	330.2819824	0.2014160156	-0.01525878906	0.8728027344
6.482	6.103515625	28.07617188	-124.5117188	-2.197265625	-0.3662109375	5.493164063	0	330.2819824	0.07629394531	-0.05187988281	0.9429931641
6.484	13.42773438	25.02441406	-125.7324219	-2.014160156	-0.3662109375	5.493164063	0	330.2819824	0.06713867188	-0.146484375	1.089477539
6.486	7.32421875	10.37597656	-122.0703125	-2.014160156	-0.5493164063	4.211425781	0	330.2819824	0.1281738281	-0.04577636719	1.174926758
6.488	-13.42773438	-6.103515625	-117.1875	-2.380371094	-0.1831054688	2.014160156	0	330.2819824	0.2166748047	0.1434326172	1.129150391
6.49	-32.95898438	-9.765625	-102.5390625	-3.479003906	0	-0.3662109375	0	330.2819824	0.3143310547	0.1647949219	0.9552001953
6.492	-48.828125	-6.713867188	-81.78710938	-4.760742188	0	-2.380371094	0	330.2819824	0.390625	0.0732421875	0.7598876953
