"Time"	"RR_Fx"	"RR_Fy"	"RR_Fz"	"RR_Mx"	"RR_My"	"RR_Mz"	"RR_Wheel Speed"	"RR_Position"	"RR_Ax"	"RR_Ay"	"RR_Az"
0.07	40.28320313	277.7099609	672.6074219	-90.27099609	-16.29638672	8.056640625	0	336.8737793	0.3631591797	-0.1617431641	0.9063720703
0.072	36.62109375	272.2167969	682.3730469	-91.18652344	-17.21191406	8.056640625	0	336.8737793	0.3601074219	-0.1281738281	0.78125
0.074	34.1796875	263.671875	682.3730469	-92.28515625	-18.12744141	8.056640625	0	336.8737793	0.3875732422	-0.08239746094	0.8453369141
0.076	32.95898438	256.9580078	679.9316406	-93.38378906	-18.67675781	7.690429688	0	336.8737793	0.2899169922	0	1.031494141
0.078	30.51757813	256.3476563	677.4902344	-93.38378906	-19.04296875	6.774902344	0	336.8737793	0.1373291016	0.01831054688	1.107788086
0.08	28.07617188	252.6855469	673.828125	-92.28515625	-19.04296875	5.676269531	0	336.8737793	0.0244140625	0.06103515625	1.049804688
0.082	29.296875	256.9580078	667.7246094	-91.73583984	-18.85986328	4.39453125	0	336.8737793	0.01525878906	0.05187988281	1.016235352
0.084	25.63476563	255.1269531	664.0625	-92.10205078	-18.31054688	3.112792969	0	336.8737793	0.08239746094	0.07019042969	1.135253906
0.086	21.97265625	264.8925781	660.4003906	-92.83447266	-17.94433594	2.014160156	0	336.8737793	0.1678466797	-0.003051757813	1.327514648
0.088	20.75195313	270.3857422	657.9589844	-93.20068359	-17.39501953	1.098632813	0	336.8737793	0.2532958984	-0.1159667969	1.388549805
0.09	23.19335938	263.0615234	657.9589844	-93.01757813	-16.84570313	1.098632813	0	336.8737793	0.2471923828	-0.05798339844	1.293945313
0.092	24.4140625	254.5166016	661.6210938	-92.83447266	-16.11328125	1.647949219	0	336.8737793	0.1586914063	0.03662109375	1.116943359
0.094	28.07617188	256.9580078	667.7246094	-93.01757813	-15.19775391	2.746582031	0	336.8737793	0.08544921875	0.03051757813	1.049804688
0.096	34.1796875	263.0615234	670.1660156	-93.56689453	-14.46533203	4.39453125	0	336.8737793	0.0732421875	-0.09765625	1.052856445
0.098	45.16601563	260.0097656	672.6074219	-93.38378906	-13.54980469	6.042480469	0	336.8737793	0.07934570313	-0.06103515625	0.9765625
0.1	51.26953125	256.9580078	673.828125	-92.10205078	-12.63427734	6.591796875	0	336.8737793	0.09765625	0.03662109375	0.8026123047
0.102	50.04882813	262.4511719	673.828125	-91.36962891	-11.71875	6.042480469	0	336.8737793	0.08850097656	0.048828125	0.6805419922
0.104	47.60742188	276.4892578	670.1660156	-91.00341797	-11.16943359	5.493164063	0	336.8737793	0.1708984375	-0.0732421875	0.7507324219
0.106	46.38671875	279.5410156	662.8417969	-90.63720703	-11.16943359	5.126953125	0	336.8737793	0.29296875	-0.09155273438	0.8728027344
0.108	46.38671875	274.6582031	660.4003906	-90.45410156	-11.16943359	4.943847656	0	336.8737793	0.3936767578	-0.003051757813	0.9368896484
0.11	41.50390625	273.4375	662.8417969	-91.00341797	-11.71875	4.760742188	0	336.8737793	0.3601074219	0.04272460938	0.9399414063
0.112	36.62109375	276.4892578	665.2832031	-91.73583984	-12.45117188	4.943847656	0	336.8737793	0.2410888672	-0.06103515625	0.9124755859
0.114	35.40039063	277.7099609	670.1660156	-92.46826172	-13.54980469	4.943847656	0	336.8737793	0.1373291016	-0.1861572266	0.8819580078
0.116	36.62109375	267.3339844	673.828125	-92.46826172	-14.6484375	5.859375	0	336.8737793	0.09460449219	-0.1434326172	0.8728027344
0.118	41.50390625	256.3476563	670.1660156	-92.28515625	-15.74707031	6.408691406	0	336.8737793	0.1007080078	0.003051757813	0.9185791016
0.12	39.0625	260.6201172	664.0625	-92.46826172	-16.66259766	5.859375	0	336.8737793	0.0732421875	-0.03051757813	1.028442383
0.122	39.0625	272.8271484	660.4003906	-92.28515625	-17.578125	5.126953125	0	336.8737793	0.05493164063	-0.1647949219	1.116943359
0.124	46.38671875	267.3339844	655.5175781	-91.18652344	-18.67675781	5.493164063	0	336.8737793	0.09155273438	-0.08239746094	1.113891602
0.126	58.59375	257.5683594	648.1933594	-90.27099609	-19.22607422	6.408691406	0	336.8737793	0.1159667969	0.1342773438	1.110839844
0.128	59.81445313	253.90625	644.53125	-90.8203125	-19.04296875	5.676269531	0	336.8737793	0.07019042969	0.1892089844	1.235961914
0.13	43.9453125	263.0615234	650.6347656	-92.28515625	-18.85986328	4.028320313	0	336.8737793	-0.01831054688	0.06408691406	1.385498047
0.132	32.95898438	269.1650391	662.8417969	-93.75	-18.49365234	2.9296875	0	336.8737793	0	-0.1525878906	1.315307617
0.134	30.51757813	261.8408203	667.7246094	-93.56689453	-18.12744141	2.014160156	0	336.8737793	0.09765625	-0.1586914063	1.049804688
0.136	25.63476563	251.4648438	671.3867188	-93.01757813	-17.39501953	1.647949219	0	336.8737793	0.1892089844	-0.048828125	0.8392333984
0.138	10.98632813	244.140625	677.4902344	-92.83447266	-16.47949219	0.9155273438	0	336.8737793	0.1281738281	0.1007080078	0.830078125
0.14	2.44140625	250.8544922	684.8144531	-93.38378906	-15.56396484	0.9155273438	0	336.8737793	0.05187988281	0.0732421875	0.9674072266
0.142	10.98632813	264.8925781	684.8144531	-93.01757813	-14.83154297	2.380371094	0	336.8737793	0.08239746094	-0.03356933594	1.028442383
0.144	20.75195313	272.2167969	671.3867188	-90.8203125	-14.46533203	3.662109375	0	336.8737793	0.1678466797	-0.07629394531	0.87890625
0.146	25.63476563	272.2167969	666.5039063	-89.72167969	-14.09912109	4.943847656	0	336.8737793	0.2319335938	-0.06408691406	0.7629394531
0.148	28.07617188	274.6582031	670.1660156	-90.08789063	-13.91601563	5.493164063	0	336.8737793	0.2746582031	-0.03967285156	0.8605957031
0.15	36.62109375	275.2685547	670.1660156	-90.45410156	-14.28222656	6.591796875	0	336.8737793	0.3662109375	-0.048828125	1.052856445
0.152	43.9453125	283.203125	665.2832031	-90.63720703	-15.01464844	7.690429688	0	336.8737793	0.4089355469	-0.1342773438	1.10168457
0.154	41.50390625	281.3720703	668.9453125	-90.63720703	-15.74707031	7.873535156	0	336.8737793	0.3875732422	-0.2166748047	0.9552001953
0.156	34.1796875	275.2685547	681.1523438	-91.18652344	-16.47949219	7.141113281	0	336.8737793	0.3173828125	-0.1678466797	0.7965087891
0.158	31.73828125	267.3339844	686.0351563	-91.91894531	-17.39501953	7.141113281	0	336.8737793	0.2990722656	-0.1098632813	0.7781982422
0.16	32.95898438	260.6201172	682.3730469	-92.65136719	-18.12744141	7.141113281	0	336.8737793	0.2716064453	0.01525878906	0.9246826172
0.162	35.40039063	259.3994141	677.4902344	-93.01757813	-18.67675781	6.958007813	0	336.8737793	0.2105712891	0.01220703125	1.065063477
0.164	34.1796875	260.0097656	675.0488281	-92.46826172	-18.85986328	6.042480469	0	336.8737793	0.0732421875	0.01525878906	1.055908203
0.166	34.1796875	258.7890625	670.1660156	-91.73583984	-18.85986328	5.126953125	0	336.8737793	-0.03051757813	0.05187988281	1.000976563
0.168	31.73828125	261.8408203	665.2832031	-91.91894531	-18.67675781	3.845214844	0	336.8737793	0	0.01220703125	1.065063477
0.17	26.85546875	258.7890625	660.4003906	-92.46826172	-18.31054688	2.563476563	0	336.8737793	0.1281738281	0.07934570313	1.239013672
0.172	25.63476563	268.5546875	657.9589844	-93.38378906	-17.76123047	1.831054688	0	336.8737793	0.2319335938	-0.06713867188	1.385498047
0.174	25.63476563	266.7236328	656.7382813	-93.56689453	-17.21191406	1.46484375	0	336.8737793	0.2685546875	-0.1159667969	1.358032227
0.176	24.4140625	260.6201172	657.9589844	-93.38378906	-16.47949219	1.46484375	0	336.8737793	0.1617431641	-0.06103515625	1.214599609
0.178	23.19335938	253.2958984	664.0625	-93.20068359	-15.74707031	2.014160156	0	336.8737793	0.07019042969	0.03051757813	1.071166992
0.18	28.07617188	256.9580078	670.1660156	-93.75	-14.83154297	3.479003906	0	336.8737793	0.06713867188	0.003051757813	1.043701172
0.182	35.40039063	261.8408203	672.6074219	-94.11621094	-13.73291016	4.943847656	0	336.8737793	0.1037597656	-0.05187988281	1.040649414
0.184	45.16601563	262.4511719	672.6074219	-93.20068359	-12.63427734	6.408691406	0	336.8737793	0.1190185547	-0.03356933594	0.9368896484
0.186	50.04882813	261.2304688	672.6074219	-91.73583984	-11.53564453	6.408691406	0	336.8737793	0.1220703125	0.0244140625	0.7476806641
0.188	51.26953125	269.1650391	671.3867188	-90.8203125	-10.62011719	6.042480469	0	336.8737793	0.1373291016	0.03356933594	0.6683349609
0.19	50.04882813	277.7099609	665.2832031	-90.63720703	-10.07080078	5.859375	0	336.8737793	0.2166748047	-0.04272460938	0.7873535156
0.192	48.828125	279.5410156	659.1796875	-90.63720703	-9.887695313	5.676269531	0	336.8737793	0.3540039063	-0.04577636719	0.9216308594
0.194	46.38671875	275.8789063	660.4003906	-91.00341797	-10.25390625	5.493164063	0	336.8737793	0.4028320313	0	0.9735107422
0.196	41.50390625	274.0478516	662.8417969	-91.55273438	-10.62011719	5.126953125	0	336.8737793	0.3692626953	-0.02746582031	0.9307861328
0.198	39.0625	274.0478516	665.2832031	-92.46826172	-11.35253906	5.493164063	0	336.8737793	0.2746582031	-0.1007080078	0.87890625
0.2	36.62109375	273.4375	668.9453125	-93.01757813	-12.45117188	5.676269531	0	336.8737793	0.1525878906	-0.1739501953	0.8758544922
0.202	41.50390625	260.6201172	671.3867188	-93.01757813	-13.36669922	6.591796875	0	336.8737793	0.1159667969	-0.09460449219	0.9002685547
0.204	46.38671875	253.90625	668.9453125	-92.83447266	-14.46533203	6.774902344	0	336.8737793	0.08239746094	0.0244140625	0.9582519531
0.206	43.9453125	262.4511719	661.6210938	-92.65136719	-15.74707031	5.859375	0	336.8737793	0.06713867188	-0.0244140625	1.049804688
0.208	43.9453125	276.4892578	657.9589844	-92.10205078	-16.84570313	5.310058594	0	336.8737793	0.0732421875	-0.1861572266	1.095581055
0.21	53.7109375	272.8271484	653.0761719	-90.8203125	-17.76123047	5.493164063	0	336.8737793	0.1159667969	-0.1129150391	1.068115234
0.212	64.69726563	263.671875	645.7519531	-90.08789063	-18.31054688	6.042480469	0	336.8737793	0.1220703125	0.08544921875	1.110839844
0.214	64.69726563	257.5683594	642.0898438	-90.63720703	-18.49365234	5.676269531	0	336.8737793	0.03967285156	0.2014160156	1.287841797
0.216	50.04882813	263.671875	650.6347656	-92.46826172	-18.49365234	4.028320313	0	336.8737793	-0.06103515625	0.09155273438	1.39465332
0.218	35.40039063	266.7236328	665.2832031	-93.93310547	-18.49365234	2.563476563	0	336.8737793	-0.06408691406	-0.09155273438	1.263427734
0.22	26.85546875	261.2304688	672.6074219	-94.11621094	-18.31054688	1.281738281	0	336.8737793	0.04577636719	-0.1556396484	0.9704589844
0.222	17.08984375	248.4130859	675.0488281	-93.56689453	-17.94433594	0.5493164063	0	336.8737793	0.1770019531	-0.0244140625	0.7537841797
0.224	8.544921875	242.3095703	678.7109375	-93.38378906	-17.21191406	0.1831054688	0	336.8737793	0.1708984375	0.09460449219	0.8056640625
0.226	3.662109375	254.5166016	684.8144531	-94.11621094	-16.11328125	0.732421875	0	336.8737793	0.07934570313	0.01525878906	1.034545898
0.228	4.8828125	266.7236328	681.1523438	-93.20068359	-15.56396484	1.831054688	0	336.8737793	0.01525878906	-0.07019042969	1.107788086
0.23	12.20703125	272.2167969	672.6074219	-91.00341797	-15.19775391	3.295898438	0	336.8737793	0.06408691406	-0.05798339844	0.9094238281
0.232	23.19335938	276.4892578	672.6074219	-90.08789063	-14.83154297	4.760742188	0	336.8737793	0.2075195313	-0.048828125	0.7568359375
0.234	30.51757813	280.7617188	673.828125	-89.72167969	-14.6484375	5.859375	0	336.8737793	0.3509521484	-0.06408691406	0.8270263672
0.236	39.0625	283.8134766	668.9453125	-89.90478516	-15.01464844	6.958007813	0	336.8737793	0.4119873047	-0.1007080078	1.010131836
0.238	42.72460938	285.6445313	665.2832031	-90.27099609	-15.74707031	7.873535156	0	336.8737793	0.3814697266	-0.1647949219	1.065063477
0.24	42.72460938	278.3203125	671.3867188	-90.45410156	-16.47949219	8.056640625	0	336.8737793	0.3570556641	-0.1312255859	0.9826660156
0.242	37.84179688	274.6582031	682.3730469	-91.18652344	-17.21191406	8.239746094	0	336.8737793	0.3387451172	-0.1312255859	0.8270263672
0.244	35.40039063	267.9443359	684.8144531	-92.28515625	-17.94433594	8.422851563	0	336.8737793	0.3448486328	-0.08850097656	0.8270263672
0.246	32.95898438	261.8408203	682.3730469	-93.56689453	-18.49365234	7.873535156	0	336.8737793	0.3173828125	-0.01831054688	0.9918212891
0.248	31.73828125	257.5683594	679.9316406	-93.93310547	-18.85986328	6.958007813	0	336.8737793	0.2075195313	0.003051757813	1.098632813
0.25	28.07617188	253.2958984	676.2695313	-93.01757813	-19.04296875	5.859375	0	336.8737793	0.07629394531	0.06408691406	1.095581055
0.252	26.85546875	254.5166016	671.3867188	-92.10205078	-18.85986328	4.760742188	0	336.8737793	0.03967285156	0.06408691406	1.010131836
0.254	26.85546875	256.3476563	666.5039063	-92.10205078	-18.31054688	3.479003906	0	336.8737793	0.07934570313	0.04577636719	1.071166992
0.256	24.4140625	261.2304688	661.6210938	-92.83447266	-17.94433594	2.197265625	0	336.8737793	0.146484375	0.04577636719	1.257324219
0.258	20.75195313	272.8271484	659.1796875	-93.56689453	-17.39501953	1.46484375	0	336.8737793	0.1922607422	-0.1220703125	1.39465332
0.26	20.75195313	267.9443359	659.1796875	-93.38378906	-16.66259766	1.281738281	0	336.8737793	0.2288818359	-0.09460449219	1.342773438
0.262	24.4140625	259.3994141	662.8417969	-92.83447266	-16.11328125	1.647949219	0	336.8737793	0.2075195313	-0.003051757813	1.165771484
0.264	28.07617188	255.7373047	667.7246094	-93.01757813	-15.19775391	2.563476563	0	336.8737793	0.1129150391	0.06408691406	1.034545898
0.266	32.95898438	264.2822266	671.3867188	-93.56689453	-14.46533203	4.211425781	0	336.8737793	0.06713867188	-0.07629394531	1.043701172
0.268	42.72460938	262.4511719	673.828125	-93.75	-13.54980469	5.859375	0	336.8737793	0.06408691406	-0.1007080078	1.016235352
0.27	51.26953125	258.7890625	675.0488281	-92.83447266	-12.63427734	6.774902344	0	336.8737793	0.05187988281	-0.006103515625	0.8666992188
0.272	52.49023438	259.3994141	675.0488281	-91.73583984	-11.90185547	6.408691406	0	336.8737793	0.05798339844	0.06103515625	0.7171630859
0.274	48.828125	272.8271484	673.828125	-91.18652344	-11.35253906	5.676269531	0	336.8737793	0.146484375	-0.04577636719	0.7141113281
0.276	47.60742188	277.7099609	666.5039063	-91.00341797	-11.16943359	5.126953125	0	336.8737793	0.2746582031	-0.08239746094	0.8239746094
0.278	47.60742188	276.4892578	664.0625	-90.8203125	-11.16943359	4.943847656	0	336.8737793	0.3692626953	-0.02136230469	0.9094238281
0.28	42.72460938	275.8789063	664.0625	-91.00341797	-11.53564453	4.577636719	0	336.8737793	0.3723144531	0	0.9490966797
0.282	39.0625	274.6582031	665.2832031	-91.55273438	-12.26806641	4.760742188	0	336.8737793	0.2777099609	-0.03051757813	0.9429931641
0.284	35.40039063	277.7099609	668.9453125	-92.46826172	-13.18359375	5.126953125	0	336.8737793	0.1617431641	-0.1495361328	0.9002685547
0.286	35.40039063	272.8271484	673.828125	-92.83447266	-14.28222656	5.493164063	0	336.8737793	0.08850097656	-0.1861572266	0.8697509766
0.288	41.50390625	261.2304688	672.6074219	-92.46826172	-15.38085938	6.408691406	0	336.8737793	0.1098632813	-0.04577636719	0.9063720703
0.29	41.50390625	257.5683594	666.5039063	-92.46826172	-16.47949219	6.042480469	0	336.8737793	0.1007080078	0.03967285156	0.9948730469
0.292	40.28320313	269.7753906	661.6210938	-92.46826172	-17.578125	5.126953125	0	336.8737793	0.05798339844	-0.1098632813	1.10168457
0.294	43.9453125	272.8271484	659.1796875	-91.73583984	-18.49365234	5.310058594	0	336.8737793	0.04577636719	-0.1525878906	1.098632813
0.296	57.37304688	261.8408203	650.6347656	-90.27099609	-19.04296875	6.225585938	0	336.8737793	0.1007080078	0.05798339844	1.086425781
0.298	65.91796875	256.3476563	644.53125	-90.63720703	-19.22607422	6.591796875	0	336.8737793	0.07629394531	0.1678466797	1.202392578
0.3	54.93164063	256.9580078	645.7519531	-91.73583984	-19.04296875	5.310058594	0	336.8737793	-0.01525878906	0.1525878906	1.361083984
0.302	37.84179688	265.5029297	659.1796875	-93.56689453	-18.85986328	3.479003906	0	336.8737793	-0.04577636719	-0.1007080078	1.361083984
0.304	28.07617188	262.4511719	668.9453125	-94.11621094	-18.49365234	1.831054688	0	336.8737793	0.02746582031	-0.146484375	1.129150391
0.306	20.75195313	255.7373047	673.828125	-93.75	-17.76123047	0.9155273438	0	336.8737793	0.1861572266	-0.09765625	0.8575439453
0.308	10.98632813	245.9716797	677.4902344	-93.20068359	-17.02880859	0.3662109375	0	336.8737793	0.2349853516	0.03662109375	0.7598876953
0.31	1.220703125	249.0234375	683.59375	-93.20068359	-16.11328125	0.3662109375	0	336.8737793	0.1525878906	0.1007080078	0.8941650391
0.312	0	261.2304688	686.0351563	-93.56689453	-15.38085938	1.281738281	0	336.8737793	0.0732421875	-0.006103515625	1.034545898
0.314	7.32421875	269.7753906	677.4902344	-91.73583984	-14.83154297	2.9296875	0	336.8737793	0.06408691406	-0.05798339844	0.9826660156
0.316	19.53125	274.6582031	668.9453125	-90.27099609	-14.6484375	4.760742188	0	336.8737793	0.1739501953	-0.08239746094	0.830078125
0.318	29.296875	277.0996094	671.3867188	-89.90478516	-14.46533203	6.042480469	0	336.8737793	0.3082275391	-0.05493164063	0.7873535156
0.32	36.62109375	277.0996094	672.6074219	-89.90478516	-14.6484375	6.958007813	0	336.8737793	0.3845214844	-0.04577636719	0.9429931641
0.322	45.16601563	281.3720703	668.9453125	-90.27099609	-15.19775391	7.873535156	0	336.8737793	0.4058837891	-0.1251220703	1.055908203
0.324	43.9453125	282.5927734	668.9453125	-90.63720703	-15.93017578	8.056640625	0	336.8737793	0.3936767578	-0.2166748047	1.019287109
0.326	39.0625	276.4892578	677.4902344	-90.8203125	-16.66259766	7.873535156	0	336.8737793	0.3631591797	-0.1739501953	0.8911132813
0.328	36.62109375	270.9960938	683.59375	-91.55273438	-17.578125	7.873535156	0	336.8737793	0.3295898438	-0.1281738281	0.8117675781
0.33	34.1796875	263.0615234	682.3730469	-92.46826172	-18.49365234	7.690429688	0	336.8737793	0.3265380859	-0.03967285156	0.9002685547
0.332	34.1796875	259.3994141	681.1523438	-93.38378906	-19.04296875	6.958007813	0	336.8737793	0.2105712891	0.01831054688	1.04675293
0.334	31.73828125	256.9580078	678.7109375	-93.01757813	-19.22607422	6.225585938	0	336.8737793	0.05493164063	0.04577636719	1.104736328
0.336	29.296875	255.1269531	672.6074219	-91.91894531	-19.22607422	4.943847656	0	336.8737793	-0.03051757813	0.07019042969	1.034545898
0.338	29.296875	258.1787109	666.5039063	-91.73583984	-18.85986328	3.845214844	0	336.8737793	-0.01220703125	0.03662109375	1.040649414
0.34	25.63476563	256.9580078	662.8417969	-92.46826172	-18.49365234	2.380371094	0	336.8737793	0.09460449219	0.07629394531	1.202392578
0.342	23.19335938	266.7236328	659.1796875	-93.38378906	-17.94433594	1.46484375	0	336.8737793	0.1831054688	-0.06103515625	1.373291016
0.344	23.19335938	267.9443359	655.5175781	-93.75	-17.39501953	1.281738281	0	336.8737793	0.2258300781	-0.1098632813	1.382446289
0.346	24.4140625	259.3994141	657.9589844	-93.38378906	-16.84570313	1.281738281	0	336.8737793	0.1953125	-0.03662109375	1.251220703
0.348	25.63476563	254.5166016	664.0625	-93.20068359	-16.11328125	2.014160156	0	336.8737793	0.09765625	0.04272460938	1.089477539
0.35	29.296875	258.1787109	668.9453125	-93.20068359	-15.19775391	3.295898438	0	336.8737793	0.07019042969	0.009155273438	1.068115234
0.352	35.40039063	261.2304688	670.1660156	-93.56689453	-14.28222656	4.760742188	0	336.8737793	0.07019042969	-0.0732421875	1.052856445
0.354	43.9453125	260.0097656	672.6074219	-93.20068359	-13.18359375	6.042480469	0	336.8737793	0.08544921875	-0.03967285156	0.9368896484
0.356	48.828125	260.0097656	673.828125	-91.73583984	-12.45117188	6.225585938	0	336.8737793	0.07934570313	0.04272460938	0.7690429688
0.358	46.38671875	269.1650391	672.6074219	-91.00341797	-11.71875	5.859375	0	336.8737793	0.1098632813	0.0244140625	0.6896972656
0.36	45.16601563	276.4892578	668.9453125	-90.63720703	-11.35253906	5.493164063	0	336.8737793	0.2258300781	-0.06408691406	0.7659912109
0.362	46.38671875	275.2685547	662.8417969	-90.45410156	-11.16943359	5.310058594	0	336.8737793	0.3387451172	-0.006103515625	0.8697509766
0.364	43.9453125	274.0478516	660.4003906	-90.8203125	-11.53564453	5.126953125	0	336.8737793	0.4028320313	0.01525878906	0.927734375
0.366	39.0625	274.0478516	662.8417969	-91.36962891	-12.08496094	5.126953125	0	336.8737793	0.3570556641	-0.0244140625	0.927734375
0.368	34.1796875	276.4892578	666.5039063	-92.28515625	-13.18359375	5.126953125	0	336.8737793	0.2471923828	-0.1342773438	0.9124755859
0.37	32.95898438	273.4375	670.1660156	-92.65136719	-14.09912109	5.493164063	0	336.8737793	0.1586914063	-0.1892089844	0.8636474609
0.372	37.84179688	261.8408203	671.3867188	-92.46826172	-15.38085938	6.225585938	0	336.8737793	0.146484375	-0.07934570313	0.8605957031
0.374	40.28320313	256.3476563	666.5039063	-92.46826172	-16.47949219	6.225585938	0	336.8737793	0.1281738281	0.02136230469	0.9552001953
0.376	36.62109375	266.1132813	661.6210938	-92.28515625	-17.39501953	5.310058594	0	336.8737793	0.07934570313	-0.05798339844	1.089477539
0.378	39.0625	275.8789063	659.1796875	-91.73583984	-18.49365234	5.126953125	0	336.8737793	0.04577636719	-0.1678466797	1.119995117
0.38	50.04882813	264.8925781	653.0761719	-90.27099609	-19.22607422	5.859375	0	336.8737793	0.08544921875	-0.003051757813	1.052856445
0.382	61.03515625	257.5683594	645.7519531	-89.90478516	-19.59228516	6.225585938	0	336.8737793	0.1037597656	0.1342773438	1.123046875
0.384	54.93164063	256.9580078	643.3105469	-91.00341797	-19.22607422	5.126953125	0	336.8737793	0.009155273438	0.1770019531	1.321411133
0.386	40.28320313	266.7236328	653.0761719	-93.01757813	-18.85986328	3.662109375	0	336.8737793	-0.01831054688	-0.03967285156	1.428222656
0.388	31.73828125	266.7236328	665.2832031	-93.75	-18.49365234	2.563476563	0	336.8737793	0.01831054688	-0.1525878906	1.245117188
