"Time"	"RR_Fx"	"RR_Fy"	"RR_Fz"	"RR_Mx"	"RR_My"	"RR_Mz"	"RR_Wheel Speed"	"RR_Position"	"RR_Ax"	"RR_Ay"	"RR_Az"
0.086	-8.544921875	208.1298828	660.4003906	-77.63671875	-25.45166016	1.46484375	0	82.3425293	-0.06713867188	-0.04272460938	1.3671875
0.088	-14.6484375	203.2470703	667.7246094	-78.00292969	-25.26855469	0.3662109375	0	82.38647461	-0.01525878906	-0.1129150391	1.135253906
0.09	-20.75195313	196.5332031	672.6074219	-77.45361328	-24.53613281	-0.3662109375	0	82.44140625	0.1037597656	-0.07629394531	0.8697509766
0.092	-28.07617188	187.3779297	676.2695313	-77.08740234	-23.98681641	-0.9155273438	0	82.43041992	0.1403808594	0.04272460938	0.830078125
0.094	-36.62109375	192.8710938	678.7109375	-76.90429688	-23.4375	-1.281738281	0	82.43041992	0.06103515625	0.05798339844	0.9826660156
0.096	-41.50390625	205.078125	679.9316406	-76.72119141	-22.70507813	-0.732421875	0	82.44140625	0.003051757813	-0.003051757813	1.129150391
0.098	-39.0625	216.0644531	675.0488281	-75.07324219	-22.15576172	0.9155273438	0	82.44140625	0.0244140625	-0.05493164063	1.037597656
0.1	-32.95898438	223.3886719	670.1660156	-73.2421875	-21.78955078	2.197265625	0	82.44140625	0.09155273438	-0.07934570313	0.8422851563
0.102	-29.296875	223.3886719	673.828125	-73.05908203	-21.60644531	3.295898438	0	82.44140625	0.2166748047	-0.03051757813	0.8087158203
0.104	-28.07617188	226.4404297	677.4902344	-73.2421875	-21.60644531	3.845214844	0	82.44140625	0.2990722656	-0.05493164063	0.9307861328
0.106	-24.4140625	229.4921875	676.2695313	-73.60839844	-21.97265625	4.943847656	0	82.44140625	0.3387451172	-0.1312255859	1.058959961
0.108	-20.75195313	230.1025391	671.3867188	-73.79150391	-22.52197266	5.310058594	0	82.44140625	0.3845214844	-0.1983642578	1.040649414
0.11	-19.53125	223.3886719	675.0488281	-74.34082031	-23.4375	5.676269531	0	82.44140625	0.3936767578	-0.2014160156	0.9338378906
0.112	-17.08984375	213.6230469	684.8144531	-75.43945313	-23.98681641	6.408691406	0	82.44140625	0.3540039063	-0.1159667969	0.8361816406
0.114	-10.98632813	202.6367188	687.2558594	-75.98876953	-24.71923828	6.408691406	0	82.44140625	0.2502441406	0	0.9185791016
0.116	-9.765625	202.0263672	683.59375	-77.27050781	-25.45166016	5.859375	0	82.44140625	0.1159667969	0.01525878906	1.068115234
0.118	-12.20703125	203.2470703	679.9316406	-77.45361328	-26.00097656	4.760742188	0	82.44140625	-0.006103515625	-0.02136230469	1.10168457
0.12	-15.86914063	202.6367188	676.2695313	-75.98876953	-26.3671875	2.746582031	0	82.44140625	-0.05798339844	-0.006103515625	1.028442383
0.122	-19.53125	202.0263672	668.9453125	-75.25634766	-26.3671875	0.9155273438	0	82.44140625	-0.01831054688	0.05187988281	1.010131836
0.124	-23.19335938	205.078125	662.8417969	-75.62255859	-26.00097656	0	0	82.44140625	0.04272460938	0.04577636719	1.162719727
0.126	-28.07617188	210.5712891	661.6210938	-76.53808594	-25.81787109	-1.098632813	0	82.44140625	0.0732421875	0.003051757813	1.373291016
0.128	-32.95898438	217.2851563	660.4003906	-76.90429688	-25.08544922	-1.647949219	0	82.44140625	0.05798339844	-0.1098632813	1.416015625
0.13	-31.73828125	214.84375	665.2832031	-76.72119141	-24.53613281	-1.647949219	0	82.44140625	-0.01525878906	-0.1129150391	1.248168945
0.132	-30.51757813	205.078125	671.3867188	-76.35498047	-23.62060547	-1.281738281	0	82.44140625	-0.03051757813	-0.02136230469	1.040649414
0.134	-26.85546875	202.0263672	675.0488281	-76.35498047	-22.33886719	0.1831054688	0	82.44140625	0.03662109375	-0.003051757813	0.9765625
0.136	-19.53125	198.9746094	677.4902344	-76.72119141	-21.24023438	2.014160156	0	82.44140625	0.1251220703	0.006103515625	1.034545898
0.138	-12.20703125	202.0263672	679.9316406	-76.72119141	-20.14160156	3.295898438	0	82.44140625	0.09460449219	-0.006103515625	1.013183594
0.14	-4.8828125	209.3505859	679.9316406	-75.62255859	-19.22607422	4.760742188	0	82.44140625	0.07019042969	-0.07629394531	0.8758544922
0.142	0	213.0126953	673.828125	-74.15771484	-18.49365234	5.493164063	0	82.44140625	0.1037597656	-0.05187988281	0.7446289063
0.144	1.220703125	213.0126953	667.7246094	-73.60839844	-17.76123047	5.310058594	0	82.44140625	0.2136230469	0.03967285156	0.8209228516
0.146	-1.220703125	217.2851563	664.0625	-73.97460938	-17.578125	4.943847656	0	82.44140625	0.341796875	0.03356933594	1.025390625
0.148	-9.765625	219.1162109	662.8417969	-74.34082031	-17.76123047	3.845214844	0	82.44140625	0.4089355469	0.01220703125	1.126098633
0.15	-15.86914063	217.2851563	665.2832031	-74.52392578	-18.31054688	3.479003906	0	82.44140625	0.390625	-0.01220703125	1.040649414
0.152	-15.86914063	222.1679688	670.1660156	-75.07324219	-19.22607422	3.295898438	0	82.44140625	0.2990722656	-0.146484375	0.8728027344
0.154	-19.53125	221.5576172	676.2695313	-75.43945313	-20.14160156	2.9296875	0	82.44140625	0.1953125	-0.2319335938	0.8178710938
0.156	-21.97265625	209.3505859	676.2695313	-75.43945313	-21.24023438	3.112792969	0	82.44140625	0.1129150391	-0.1007080078	0.8361816406
0.158	-18.31054688	205.078125	676.2695313	-75.98876953	-22.33886719	3.479003906	0	82.44140625	0.05798339844	-0.006103515625	0.9552001953
0.16	-17.08984375	212.4023438	671.3867188	-75.98876953	-23.80371094	2.9296875	0	82.44140625	0	-0.04272460938	1.055908203
0.162	-15.86914063	222.7783203	665.2832031	-75.07324219	-24.90234375	2.563476563	0	82.44140625	-0.006103515625	-0.1586914063	1.031494141
0.164	-7.32421875	214.2333984	657.9589844	-73.79150391	-25.81787109	2.9296875	0	82.44140625	0.006103515625	-0.06103515625	0.9613037109
0.166	2.44140625	206.9091797	650.6347656	-73.42529297	-26.3671875	3.112792969	0	82.44140625	-0.003051757813	0.1281738281	1.034545898
0.168	3.662109375	205.078125	649.4140625	-74.89013672	-26.55029297	2.563476563	0	82.44140625	-0.02746582031	0.146484375	1.248168945
0.17	-7.32421875	205.6884766	653.0761719	-76.35498047	-26.55029297	1.281738281	0	82.44140625	-0.09155273438	0.0732421875	1.3671875
0.172	-15.86914063	206.9091797	664.0625	-77.45361328	-26.3671875	0.1831054688	0	82.44140625	-0.07934570313	-0.06408691406	1.26953125
0.174	-20.75195313	202.6367188	671.3867188	-77.45361328	-26.00097656	-0.5493164063	0	82.44140625	0.003051757813	-0.09460449219	0.9857177734
0.176	-28.07617188	192.2607422	675.0488281	-76.90429688	-25.26855469	-1.281738281	0	82.44140625	0.08239746094	-0.003051757813	0.8148193359
0.178	-37.84179688	189.8193359	676.2695313	-76.53808594	-24.71923828	-1.647949219	0	82.44140625	0.05493164063	0.07934570313	0.8819580078
0.18	-46.38671875	194.7021484	678.7109375	-76.90429688	-24.16992188	-1.281738281	0	82.44140625	-0.01525878906	0.05187988281	1.098632813
0.182	-43.9453125	207.5195313	679.9316406	-76.53808594	-23.25439453	-0.1831054688	0	82.44140625	-0.009155273438	-0.02136230469	1.14440918
0.184	-37.84179688	220.9472656	673.828125	-74.52392578	-22.70507813	1.647949219	0	82.44140625	0.08850097656	-0.1342773438	0.9674072266
0.186	-36.62109375	227.0507813	668.9453125	-73.05908203	-22.33886719	2.563476563	0	82.44140625	0.2044677734	-0.1617431641	0.8178710938
0.188	-34.1796875	221.5576172	671.3867188	-72.69287109	-21.97265625	3.662109375	0	82.44140625	0.2777099609	-0.02136230469	0.8392333984
0.19	-26.85546875	225.2197266	676.2695313	-73.05908203	-22.15576172	4.760742188	0	82.44140625	0.3509521484	-0.04577636719	1.016235352
0.192	-20.75195313	227.6611328	673.828125	-73.2421875	-22.52197266	5.493164063	0	82.44140625	0.390625	-0.1159667969	1.098632813
0.194	-18.31054688	228.2714844	671.3867188	-73.42529297	-23.07128906	6.042480469	0	82.44140625	0.3997802734	-0.1800537109	0.9857177734
0.196	-18.31054688	222.7783203	677.4902344	-74.15771484	-23.80371094	6.408691406	0	82.44140625	0.3723144531	-0.1953125	0.8544921875
0.198	-17.08984375	210.5712891	686.0351563	-75.25634766	-24.53613281	6.591796875	0	82.44140625	0.3112792969	-0.08544921875	0.8239746094
0.2	-13.42773438	202.6367188	684.8144531	-76.35498047	-25.08544922	6.408691406	0	82.44140625	0.2380371094	0.01525878906	0.9613037109
0.202	-12.20703125	200.8056641	679.9316406	-77.08740234	-26.00097656	5.493164063	0	82.44140625	0.1007080078	0.02136230469	1.095581055
0.204	-14.6484375	199.5849609	676.2695313	-76.53808594	-26.55029297	3.845214844	0	82.44140625	-0.01525878906	0.01525878906	1.083374023
0.206	-18.31054688	198.3642578	672.6074219	-75.43945313	-26.73339844	1.831054688	0	82.44140625	-0.06408691406	0.05493164063	1.007080078
0.208	-23.19335938	202.0263672	666.5039063	-75.43945313	-26.73339844	0	0	82.44140625	-0.02136230469	0.05187988281	1.077270508
0.21	-30.51757813	209.3505859	661.6210938	-76.171875	-26.55029297	-1.098632813	0	82.44140625	0.03967285156	-0.009155273438	1.254272461
0.212	-36.62109375	213.0126953	659.1796875	-76.53808594	-26.00097656	-2.014160156	0	82.44140625	0.06408691406	-0.05493164063	1.397705078
0.214	-36.62109375	213.0126953	661.6210938	-76.72119141	-25.45166016	-2.197265625	0	82.44140625	0.05187988281	-0.08544921875	1.376342773
0.216	-34.1796875	208.7402344	667.7246094	-76.171875	-24.71923828	-1.831054688	0	82.44140625	-0.009155273438	-0.03051757813	1.141357422
0.218	-30.51757813	203.2470703	673.828125	-75.98876953	-23.62060547	-0.732421875	0	82.44140625	-0.01220703125	0.01220703125	1.010131836
0.22	-23.19335938	202.0263672	675.0488281	-75.98876953	-22.33886719	1.098632813	0	82.44140625	0.03967285156	-0.01525878906	0.9918212891
0.222	-15.86914063	201.4160156	677.4902344	-75.98876953	-21.24023438	2.563476563	0	82.44140625	0.05798339844	-0.009155273438	0.9857177734
0.224	-9.765625	205.078125	679.9316406	-75.80566406	-20.14160156	3.845214844	0	82.44140625	0.07934570313	-0.03356933594	0.927734375
0.226	-1.220703125	210.5712891	675.0488281	-74.34082031	-19.04296875	4.760742188	0	82.44140625	0.09765625	-0.05493164063	0.8392333984
0.228	0	212.4023438	667.7246094	-73.60839844	-18.49365234	4.943847656	0	82.44140625	0.1953125	-0.02746582031	0.8087158203
0.23	-2.44140625	213.0126953	664.0625	-73.79150391	-17.94433594	4.943847656	0	82.44140625	0.3234863281	0.02136230469	0.9155273438
0.232	-4.8828125	214.2333984	662.8417969	-73.97460938	-17.94433594	4.577636719	0	82.44140625	0.3784179688	0.03051757813	1.071166992
0.234	-10.98632813	215.4541016	662.8417969	-74.15771484	-18.31054688	4.028320313	0	82.44140625	0.3723144531	-0.006103515625	1.092529297
0.236	-15.86914063	220.3369141	665.2832031	-74.70703125	-18.85986328	3.662109375	0	82.44140625	0.3204345703	-0.1342773438	0.9826660156
0.238	-20.75195313	221.5576172	672.6074219	-74.89013672	-19.95849609	3.295898438	0	82.44140625	0.2349853516	-0.2349853516	0.8422851563
0.24	-23.19335938	212.4023438	677.4902344	-74.89013672	-20.87402344	3.295898438	0	82.44140625	0.1800537109	-0.1312255859	0.8056640625
0.242	-19.53125	205.078125	675.0488281	-75.07324219	-21.78955078	3.479003906	0	82.44140625	0.1037597656	-0.01525878906	0.87890625
0.244	-18.31054688	211.7919922	671.3867188	-75.43945313	-23.25439453	2.9296875	0	82.44140625	0.06103515625	-0.048828125	1.010131836
0.246	-19.53125	220.3369141	666.5039063	-75.07324219	-24.53613281	2.380371094	0	82.44140625	-0.006103515625	-0.1556396484	1.068115234
0.248	-12.20703125	216.0644531	660.4003906	-73.79150391	-25.63476563	2.746582031	0	82.44140625	-0.01220703125	-0.09460449219	1.000976563
0.25	0	203.8574219	651.8554688	-72.87597656	-26.55029297	3.295898438	0	82.44140625	0.01525878906	0.1220703125	0.9765625
0.252	2.44140625	200.8056641	650.6347656	-74.15771484	-26.73339844	2.9296875	0	82.44140625	-0.003051757813	0.1678466797	1.165771484
0.254	-7.32421875	204.4677734	651.8554688	-75.80566406	-26.91650391	1.281738281	0	82.44140625	-0.07629394531	0.07019042969	1.348876953
0.256	-17.08984375	206.9091797	659.1796875	-77.45361328	-26.91650391	0.3662109375	0	82.44140625	-0.08239746094	-0.09155273438	1.321411133
0.258	-19.53125	202.0263672	666.5039063	-77.45361328	-26.73339844	-0.1831054688	0	82.44140625	0.01525878906	-0.1098632813	1.065063477
0.26	-24.4140625	191.6503906	672.6074219	-76.90429688	-26.00097656	-0.9155273438	0	82.44140625	0.08544921875	-0.01831054688	0.8697509766
0.262	-35.40039063	185.546875	676.2695313	-76.35498047	-25.08544922	-1.281738281	0	82.44140625	0.04577636719	0.09460449219	0.8453369141
0.264	-43.9453125	194.0917969	678.7109375	-76.53808594	-24.53613281	-1.46484375	0	82.44140625	-0.02746582031	0.048828125	1.007080078
0.266	-46.38671875	207.5195313	679.9316406	-76.171875	-23.80371094	-0.5493164063	0	82.44140625	-0.03662109375	-0.06103515625	1.113891602
0.268	-39.0625	213.6230469	673.828125	-74.15771484	-23.07128906	1.098632813	0	82.44140625	0.08239746094	-0.06408691406	0.9857177734
0.27	-35.40039063	220.3369141	668.9453125	-72.50976563	-22.52197266	2.380371094	0	82.44140625	0.1953125	-0.04577636719	0.8209228516
0.272	-35.40039063	224.609375	668.9453125	-72.32666016	-21.97265625	3.112792969	0	82.44140625	0.2655029297	-0.06713867188	0.8453369141
0.274	-29.296875	225.2197266	672.6074219	-72.87597656	-21.97265625	4.39453125	0	82.44140625	0.3112792969	-0.0732421875	1.013183594
0.276	-21.97265625	223.9990234	672.6074219	-73.2421875	-22.33886719	5.676269531	0	82.44140625	0.3692626953	-0.08239746094	1.092529297
0.278	-18.31054688	227.0507813	671.3867188	-73.05908203	-22.88818359	6.042480469	0	82.44140625	0.3753662109	-0.2105712891	1.007080078
0.28	-19.53125	219.7265625	675.0488281	-73.60839844	-23.62060547	5.859375	0	82.44140625	0.3662109375	-0.2014160156	0.8728027344
0.282	-19.53125	211.1816406	682.3730469	-74.70703125	-24.16992188	6.225585938	0	82.44140625	0.3570556641	-0.1190185547	0.8422851563
0.284	-17.08984375	204.4677734	683.59375	-75.80566406	-25.08544922	6.042480469	0	82.44140625	0.2960205078	-0.03967285156	0.9460449219
0.286	-14.6484375	202.0263672	681.1523438	-76.53808594	-25.81787109	5.310058594	0	82.44140625	0.1678466797	0	1.068115234
0.288	-15.86914063	200.8056641	678.7109375	-75.98876953	-26.55029297	4.211425781	0	82.44140625	0.03051757813	0.0244140625	1.065063477
0.29	-17.08984375	198.9746094	673.828125	-75.07324219	-27.09960938	2.563476563	0	82.44140625	-0.06713867188	0.04577636719	0.9887695313
0.292	-21.97265625	202.0263672	670.1660156	-74.70703125	-27.28271484	0.5493164063	0	82.44140625	-0.07934570313	0.048828125	0.9948730469
0.294	-28.07617188	206.2988281	665.2832031	-75.25634766	-26.91650391	-0.5493164063	0	82.44140625	0.003051757813	-0.003051757813	1.181030273
0.296	-32.95898438	210.5712891	660.4003906	-75.98876953	-26.73339844	-1.647949219	0	82.44140625	0.0732421875	-0.048828125	1.333618164
0.298	-34.1796875	213.0126953	659.1796875	-76.35498047	-26.00097656	-1.831054688	0	82.44140625	0.06103515625	-0.08544921875	1.358032227
0.3	-34.1796875	210.5712891	665.2832031	-76.171875	-25.26855469	-2.014160156	0	82.44140625	0.009155273438	-0.09155273438	1.217651367
0.302	-34.1796875	202.0263672	672.6074219	-75.98876953	-24.16992188	-1.46484375	0	82.44140625	-0.04272460938	-0.009155273438	1.071166992
0.304	-26.85546875	200.8056641	676.2695313	-75.98876953	-22.70507813	0.5493164063	0	82.44140625	0.003051757813	-0.006103515625	1.025390625
0.306	-18.31054688	198.3642578	676.2695313	-76.171875	-21.78955078	2.380371094	0	82.44140625	0.09155273438	0.006103515625	1.025390625
0.308	-12.20703125	198.9746094	678.7109375	-75.98876953	-20.32470703	3.295898438	0	82.44140625	0.09155273438	0.02746582031	0.9765625
0.31	-6.103515625	208.1298828	677.4902344	-74.89013672	-19.04296875	4.760742188	0	82.44140625	0.08544921875	-0.05493164063	0.8514404297
0.312	-2.44140625	212.4023438	671.3867188	-73.60839844	-18.12744141	5.126953125	0	82.44140625	0.1556396484	-0.05798339844	0.7904052734
0.314	0	211.7919922	665.2832031	-73.42529297	-17.39501953	5.126953125	0	82.44140625	0.29296875	0.01525878906	0.8819580078
0.316	0	215.4541016	662.8417969	-73.60839844	-17.02880859	5.493164063	0	82.44140625	0.3631591797	0.03967285156	1.049804688
0.318	-4.8828125	215.4541016	661.6210938	-73.79150391	-17.02880859	4.577636719	0	82.44140625	0.390625	0.03662109375	1.116943359
0.32	-10.98632813	216.0644531	664.0625	-74.34082031	-17.578125	3.845214844	0	82.44140625	0.3509521484	-0.03967285156	1.022338867
0.322	-14.6484375	222.7783203	670.1660156	-74.89013672	-18.49365234	3.479003906	0	82.44140625	0.2655029297	-0.1922607422	0.8758544922
0.324	-17.08984375	220.3369141	675.0488281	-74.89013672	-19.59228516	3.112792969	0	82.44140625	0.2105712891	-0.2471923828	0.8087158203
0.326	-15.86914063	205.6884766	676.2695313	-74.89013672	-20.69091797	3.479003906	0	82.44140625	0.1556396484	-0.06103515625	0.8239746094
0.328	-14.6484375	202.0263672	673.828125	-75.43945313	-21.78955078	3.295898438	0	82.44140625	0.09765625	0.0244140625	0.9490966797
0.33	-17.08984375	215.4541016	670.1660156	-75.62255859	-23.07128906	2.563476563	0	82.44140625	0.01220703125	-0.09460449219	1.049804688
0.332	-14.6484375	223.9990234	664.0625	-74.70703125	-24.35302734	2.380371094	0	82.44140625	-0.06408691406	-0.2014160156	1.028442383
0.334	-3.662109375	211.7919922	654.296875	-73.05908203	-25.45166016	2.746582031	0	82.44140625	-0.03662109375	0.006103515625	0.9521484375
0.336	4.8828125	205.6884766	649.4140625	-73.42529297	-26.18408203	3.112792969	0	82.44140625	0.01525878906	0.1373291016	1.04675293
0.338	0	199.5849609	649.4140625	-74.70703125	-26.73339844	2.014160156	0	82.44140625	-0.03967285156	0.1708984375	1.266479492
0.34	-9.765625	205.078125	655.5175781	-76.53808594	-26.91650391	0.9155273438	0	82.44140625	-0.08850097656	0.02746582031	1.364135742
0.342	-15.86914063	205.6884766	664.0625	-77.63671875	-26.91650391	0.1831054688	0	82.44140625	-0.06408691406	-0.1098632813	1.211547852
0.344	-20.75195313	202.0263672	671.3867188	-77.27050781	-26.73339844	-0.732421875	0	82.44140625	0.006103515625	-0.1403808594	0.9368896484
0.346	-29.296875	190.4296875	675.0488281	-76.72119141	-26.3671875	-1.098632813	0	82.44140625	0.06713867188	-0.01220703125	0.8056640625
0.348	-39.0625	188.5986328	676.2695313	-76.53808594	-25.81787109	-1.281738281	0	82.44140625	0.01525878906	0.0732421875	0.9063720703
0.35	-47.60742188	200.8056641	677.4902344	-76.90429688	-25.08544922	-1.098632813	0	82.44140625	-0.04577636719	-0.01220703125	1.135253906
0.352	-47.60742188	207.5195313	677.4902344	-75.43945313	-24.53613281	-0.1831054688	0	82.44140625	-0.006103515625	-0.01220703125	1.110839844
0.354	-43.9453125	214.2333984	675.0488281	-73.60839844	-23.80371094	1.281738281	0	82.44140625	0.1007080078	0.006103515625	0.8941650391
0.356	-40.28320313	228.2714844	670.1660156	-72.69287109	-23.25439453	2.563476563	0	82.44140625	0.2410888672	-0.1037597656	0.8209228516
0.358	-39.0625	230.1025391	670.1660156	-72.87597656	-22.88818359	3.295898438	0	82.44140625	0.3173828125	-0.1281738281	0.9246826172
0.36	-30.51757813	225.8300781	671.3867188	-73.2421875	-22.88818359	4.943847656	0	82.44140625	0.3570556641	-0.08850097656	1.062011719
0.362	-21.97265625	225.2197266	671.3867188	-73.42529297	-22.88818359	6.042480469	0	82.44140625	0.3631591797	-0.1129150391	1.077270508
0.364	-19.53125	223.9990234	673.828125	-73.60839844	-23.4375	6.225585938	0	82.44140625	0.3601074219	-0.1708984375	0.9704589844
0.366	-18.31054688	216.0644531	678.7109375	-74.34082031	-24.16992188	6.774902344	0	82.44140625	0.3448486328	-0.146484375	0.8392333984
0.368	-17.08984375	209.9609375	682.3730469	-75.43945313	-24.71923828	6.958007813	0	82.44140625	0.3479003906	-0.09765625	0.8819580078
0.37	-17.08984375	204.4677734	682.3730469	-76.72119141	-25.26855469	6.042480469	0	82.44140625	0.2655029297	-0.04272460938	1.00402832
0.372	-15.86914063	202.0263672	678.7109375	-76.90429688	-26.00097656	4.943847656	0	82.44140625	0.1281738281	-0.01220703125	1.07421875
0.374	-17.08984375	199.5849609	673.828125	-75.98876953	-26.55029297	3.662109375	0	82.44140625	0.02746582031	0.048828125	1.037597656
0.376	-18.31054688	197.7539063	670.1660156	-75.07324219	-26.73339844	2.014160156	0	82.44140625	-0.0244140625	0.09765625	1.00402832
0.378	-21.97265625	203.8574219	667.7246094	-75.43945313	-26.55029297	0.5493164063	0	82.44140625	-0.0244140625	0.06103515625	1.129150391
0.38	-29.296875	211.7919922	662.8417969	-76.171875	-26.3671875	-0.732421875	0	82.44140625	0.01525878906	-0.02746582031	1.290893555
0.382	-32.95898438	218.5058594	657.9589844	-76.53808594	-25.81787109	-1.647949219	0	82.44140625	0.05187988281	-0.1342773438	1.358032227
