"Time"	"RR_Fx"	"RR_Fy"	"RR_Fz"	"RR_Mx"	"RR_My"	"RR_Mz"	"RR_Wheel Speed"	"RR_Position"	"RR_Ax"	"RR_Ay"	"RR_Az"
0.232	-78.125	173.3398438	698.2421875	-69.76318359	-66.28417969	-5.310058594	-2.960205078	67.9284668	-0.8087158203	0.1190185547	1.013183594
0.234	-75.68359375	177.0019531	693.359375	-69.94628906	-67.3828125	-4.577636719	-2.960205078	67.97241211	-0.6103515625	0.05493164063	1.092529297
0.236	-93.99414063	173.9501953	693.359375	-70.49560547	-68.11523438	-4.211425781	-2.899169922	68.03833008	-0.4180908203	0.06713867188	1.19934082
0.238	-128.1738281	174.5605469	698.2421875	-71.04492188	-68.66455078	-4.211425781	-3.112792969	68.10424805	-0.2563476563	0.003051757813	1.202392578
0.24	-166.015625	173.3398438	706.7871094	-71.04492188	-69.03076172	-4.028320313	-2.380371094	68.19213867	-0.05187988281	-0.01525878906	1.086425781
0.242	-194.0917969	172.1191406	718.9941406	-70.67871094	-69.03076172	-2.563476563	1.983642578	68.2800293	0.146484375	-0.03967285156	0.9460449219
0.244	-224.609375	170.8984375	725.0976563	-69.76318359	-68.48144531	-1.46484375	2.746582031	68.35693359	0.3234863281	-0.06103515625	0.8575439453
0.246	-251.4648438	178.8330078	727.5390625	-69.03076172	-67.93212891	-0.1831054688	2.532958984	68.37890625	0.3997802734	-0.1007080078	0.8911132813
0.248	-269.7753906	190.4296875	727.5390625	-67.74902344	-67.01660156	0.5493164063	2.563476563	68.45581055	0.4241943359	-0.2227783203	0.9216308594
0.25	-274.6582031	195.3125	725.0976563	-66.46728516	-66.10107422	1.831054688	2.563476563	68.44482422	0.5065917969	-0.2166748047	0.8972167969
0.252	-267.3339844	197.1435547	721.4355469	-65.18554688	-65.36865234	3.112792969	2.563476563	68.37890625	0.6500244141	-0.1007080078	0.8758544922
0.254	-253.90625	201.4160156	715.3320313	-64.63623047	-64.453125	4.028320313	2.563476563	68.32397461	0.7781982422	-0.1220703125	0.9399414063
0.256	-228.2714844	199.5849609	709.2285156	-64.81933594	-63.90380859	5.493164063	2.502441406	68.25805664	0.8453369141	-0.1129150391	1.028442383
