"Time","RR_Fx","RR_Fy","RR_Fz","RR_Mx","RR_My","RR_Mz","RR_Wheel,Speed","RR_Position","RR_Ax","RR_Ay","RR_Az"
2.41,-172.1191406,224.609375,695.8007813,-82.94677734,-83.12988281,-8.605957031,0,132.2644043,-0.4119873047,0.1251220703,1.211547852
2.412,-174.5605469,236.8164063,694.5800781,-83.86230469,-82.76367188,-8.422851563,0,132.2973633,-0.3112792969,0.03662109375,1.382446289
2.414,-179.4433594,246.5820313,697.0214844,-83.86230469,-82.21435547,-7.873535156,0,132.3522949,-0.2838134766,-0.1556396484,1.309204102
2.416,-189.2089844,244.140625,703.125,-83.31298828,-81.66503906,-6.408691406,0,132.4072266,-0.2227783203,-0.146484375,1.058959961
2.418,-198.9746094,239.2578125,710.4492188,-82.76367188,-80.74951172,-4.028320313,0,132.4621582,-0.08850097656,-0.09765625,0.87890625
2.42,-212.4023438,238.6474609,716.5527344,-82.76367188,-79.65087891,-1.647949219,0,132.5280762,0.08544921875,-0.05798339844,0.8850097656
2.422,-222.1679688,236.8164063,720.2148438,-82.94677734,-78.55224609,0.9155273438,0,132.5390625,0.2563476563,-0.06713867188,0.927734375
2.424,-229.4921875,234.9853516,720.2148438,-82.03125,-77.45361328,2.563476563,0,132.5280762,0.3509521484,0.009155273438,0.8636474609
2.426,-236.8164063,241.6992188,718.9941406,-81.11572266,-76.53808594,2.9296875,0,132.5390625,0.3845214844,0,0.7263183594
2.428,-241.6992188,253.2958984,716.5527344,-80.93261719,-75.43945313,2.380371094,0,132.5280762,0.4333496094,-0.1129150391,0.7202148438
2.43,-245.3613281,253.90625,711.6699219,-81.29882813,-75.07324219,1.647949219,0,132.5390625,0.5615234375,-0.1159667969,0.8666992188
2.432,-245.3613281,249.6337891,705.5664063,-81.84814453,-74.89013672,0.9155273438,0,132.5170898,0.6866455078,-0.06103515625,1.049804688
2.434,-242.9199219,251.4648438,701.9042969,-82.39746094,-75.25634766,-0.3662109375,0,132.4511719,0.6591796875,-0.05798339844,1.141357422
2.436,-236.8164063,254.5166016,704.3457031,-82.76367188,-75.43945313,-1.647949219,0,132.3962402,0.4577636719,-0.1739501953,1.083374023
2.438,-228.2714844,249.0234375,710.4492188,-83.12988281,-76.171875,-2.380371094,0,132.3522949,0.2288818359,-0.1708984375,0.9826660156
2.44,-214.84375,243.5302734,712.890625,-84.04541016,-76.90429688,-2.380371094,0,132.3083496,0.09765625,-0.1281738281,0.9552001953
2.442,-201.4160156,242.3095703,712.890625,-84.9609375,-78.00292969,-2.380371094,0,132.2644043,0.02136230469,-0.09765625,1.037597656
2.444,-191.6503906,246.5820313,710.4492188,-85.14404297,-78.91845703,-2.9296875,0,132.2753906,-0.09765625,-0.1556396484,1.071166992
2.446,-179.4433594,241.0888672,706.7871094,-84.22851563,-80.01708984,-3.112792969,0,132.2753906,-0.2166748047,-0.04272460938,1.016235352
2.448,-161.1328125,236.2060547,700.6835938,-82.94677734,-81.11572266,-2.746582031,0,132.2753906,-0.2990722656,0.1098632813,0.9796142578
2.45,-140.3808594,237.4267578,697.0214844,-83.31298828,-81.66503906,-2.014160156,0,132.2753906,-0.3448486328,0.1220703125,1.095581055
2.452,-137.9394531,242.9199219,695.8007813,-84.22851563,-82.03125,-2.746582031,0,132.2644043,-0.4272460938,0.048828125,1.248168945
2.454,-153.8085938,244.140625,698.2421875,-85.51025391,-82.03125,-4.577636719,0,132.3193359,-0.4577636719,-0.0244140625,1.290893555
2.456,-175.78125,239.2578125,704.3457031,-86.24267578,-81.84814453,-5.676269531,0,132.3742676,-0.2990722656,-0.006103515625,1.116943359
2.458,-196.5332031,237.4267578,714.1113281,-86.05957031,-81.48193359,-6.225585938,0,132.4401855,-0.03662109375,-0.03662109375,0.9246826172
2.46,-216.0644531,228.2714844,720.2148438,-86.05957031,-80.93261719,-6.042480469,0,132.4951172,0.1159667969,0.01831054688,0.8514404297
2.462,-238.0371094,227.6611328,727.5390625,-86.05957031,-80.38330078,-5.310058594,0,132.5390625,0.1312255859,0.048828125,0.8911132813
2.464,-253.90625,239.8681641,731.2011719,-86.05957031,-79.83398438,-3.845214844,0,132.5280762,0.09155273438,-0.05187988281,0.9765625
2.466,-257.5683594,253.90625,729.9804688,-84.59472656,-79.28466797,-2.197265625,0,132.5390625,0.1342773438,-0.1708984375,0.9063720703
2.468,-257.5683594,263.671875,725.0976563,-82.76367188,-78.91845703,0,0,132.5280762,0.3265380859,-0.1983642578,0.8026123047
2.47,-256.3476563,260.0097656,720.2148438,-81.66503906,-78.91845703,1.831054688,0,132.5390625,0.5554199219,-0.0732421875,0.8422851563
2.472,-253.90625,261.8408203,717.7734375,-81.66503906,-78.91845703,2.746582031,0,132.5280762,0.6958007813,0,1.010131836
2.474,-246.5820313,264.8925781,717.7734375,-82.21435547,-78.91845703,3.295898438,0,132.4731445,0.6958007813,-0.04577636719,1.153564453
2.476,-235.5957031,273.4375,720.2148438,-82.76367188,-79.46777344,2.9296875,0,132.4182129,0.5645751953,-0.2471923828,1.095581055
2.478,-231.9335938,268.5546875,721.4355469,-83.31298828,-80.01708984,2.197265625,0,132.3632813,0.439453125,-0.3021240234,0.9613037109
2.48,-228.2714844,252.0751953,723.8769531,-84.59472656,-80.56640625,1.098632813,0,132.3413086,0.390625,-0.1647949219,0.9338378906
2.482,-216.0644531,241.0888672,727.5390625,-86.42578125,-81.29882813,0.1831054688,0,132.2753906,0.3051757813,-0.03967285156,1.040649414
2.484,-203.8574219,236.8164063,728.7597656,-87.890625,-81.84814453,-1.647949219,0,132.2644043,0.04577636719,-0.03051757813,1.14440918
2.486,-191.6503906,236.2060547,723.8769531,-87.70751953,-82.21435547,-4.028320313,0,132.2753906,-0.29296875,-0.01831054688,1.132202148
2.488,-178.2226563,231.3232422,715.3320313,-86.79199219,-82.58056641,-5.859375,0,132.2753906,-0.5279541016,0.06408691406,1.040649414
2.49,-170.8984375,231.9335938,708.0078125,-86.05957031,-82.58056641,-7.507324219,0,132.2753906,-0.5462646484,0.1342773438,1.037597656
2.492,-167.2363281,234.9853516,701.9042969,-86.60888672,-82.58056641,-8.056640625,0,132.2644043,-0.4119873047,0.1525878906,1.226806641
2.494,-169.6777344,244.140625,699.4628906,-87.34130859,-82.21435547,-8.056640625,0,132.3193359,-0.3112792969,0.07629394531,1.409912109
2.496,-177.0019531,253.2958984,701.9042969,-87.52441406,-81.84814453,-7.873535156,0,132.3632813,-0.2655029297,-0.09460449219,1.361083984
2.498,-185.546875,253.2958984,706.7871094,-86.97509766,-81.29882813,-6.408691406,0,132.4182129,-0.2166748047,-0.1159667969,1.135253906
2.5,-197.7539063,249.6337891,714.1113281,-86.05957031,-80.56640625,-4.39453125,0,132.4841309,-0.1098632813,-0.09155273438,0.9063720703
2.502,-213.6230469,248.4130859,721.4355469,-85.87646484,-79.65087891,-2.014160156,0,132.5390625,0.05798339844,-0.06713867188,0.8697509766
2.504,-225.8300781,247.1923828,725.0976563,-85.69335938,-78.36914063,0.732421875,0,132.5280762,0.2655029297,-0.04577636719,0.9185791016
2.506,-231.9335938,244.140625,726.3183594,-84.9609375,-77.45361328,2.746582031,0,132.5280762,0.3814697266,0.04272460938,0.8544921875
2.508,-238.0371094,250.8544922,725.0976563,-83.86230469,-76.35498047,3.112792969,0,132.5390625,0.3997802734,0.0244140625,0.6988525391
2.51,-242.9199219,261.8408203,720.2148438,-83.67919922,-75.25634766,2.746582031,0,132.5280762,0.4180908203,-0.1037597656,0.6927490234
2.512,-245.3613281,263.0615234,716.5527344,-84.04541016,-74.70703125,2.197265625,0,132.5390625,0.5432128906,-0.1220703125,0.8239746094
2.514,-241.6992188,258.1787109,709.2285156,-84.04541016,-74.52392578,1.647949219,0,132.5170898,0.7019042969,-0.04577636719,0.9948730469
2.516,-235.5957031,256.3476563,703.125,-84.41162109,-74.52392578,0.3662109375,0,132.4511719,0.6744384766,-0.03662109375,1.116943359
2.518,-229.4921875,259.3994141,703.125,-84.9609375,-74.70703125,-0.9155273438,0,132.3962402,0.4608154297,-0.1068115234,1.10168457
2.52,-224.609375,258.1787109,706.7871094,-85.32714844,-75.25634766,-2.380371094,0,132.3522949,0.2471923828,-0.1739501953,1.022338867
2.522,-213.6230469,249.0234375,710.4492188,-86.05957031,-76.171875,-2.746582031,0,132.2973633,0.1098632813,-0.1159667969,0.9826660156
2.524,-198.9746094,246.5820313,710.4492188,-86.97509766,-77.27050781,-2.746582031,0,132.2644043,0.03051757813,-0.08239746094,1.034545898
2.526,-189.2089844,249.6337891,708.0078125,-86.97509766,-78.36914063,-3.112792969,0,132.2753906,-0.07629394531,-0.1342773438,1.089477539
2.528,-181.8847656,244.7509766,705.5664063,-86.05957031,-79.46777344,-3.845214844,0,132.2753906,-0.2380371094,-0.08239746094,1.058959961
2.53,-167.2363281,239.8681641,699.4628906,-84.59472656,-80.56640625,-3.295898438,0,132.2753906,-0.3631591797,0.06408691406,1.013183594
2.532,-145.2636719,239.8681641,693.359375,-84.22851563,-81.29882813,-2.380371094,0,132.2753906,-0.3479003906,0.1495361328,1.071166992
2.534,-136.71875,244.140625,692.1386719,-85.14404297,-81.84814453,-2.380371094,0,132.2644043,-0.3692626953,0.09155273438,1.214599609
2.536,-153.8085938,247.1923828,694.5800781,-85.87646484,-82.03125,-3.845214844,0,132.2973633,-0.4150390625,0.003051757813,1.26953125
2.538,-177.0019531,241.0888672,700.6835938,-86.60888672,-81.84814453,-4.943847656,0,132.3632813,-0.3265380859,0,1.14440918
2.54,-194.0917969,240.4785156,710.4492188,-86.60888672,-81.66503906,-5.493164063,0,132.4182129,-0.07629394531,-0.05493164063,0.9521484375
2.542,-211.1816406,233.7646484,717.7734375,-86.24267578,-81.11572266,-5.310058594,0,132.4621582,0.1312255859,-0.02746582031,0.8331298828
2.544,-234.375,228.2714844,721.4355469,-85.87646484,-80.74951172,-4.760742188,0,132.5280762,0.146484375,0.04272460938,0.8209228516
2.546,-253.90625,235.5957031,723.8769531,-85.69335938,-80.01708984,-3.662109375,0,132.5390625,0.1251220703,0.01525878906,0.9185791016
2.548,-260.0097656,250.8544922,725.0976563,-84.77783203,-79.46777344,-2.563476563,0,132.5280762,0.1525878906,-0.1190185547,0.9521484375
2.55,-260.0097656,262.4511719,718.9941406,-82.76367188,-78.91845703,-0.732421875,0,132.5280762,0.2990722656,-0.2227783203,0.8483886719
2.552,-258.7890625,258.7890625,715.3320313,-81.48193359,-78.73535156,0.9155273438,0,132.5390625,0.5096435547,-0.1281738281,0.8239746094
2.554,-257.5683594,256.3476563,714.1113281,-80.74951172,-78.73535156,1.831054688,0,132.5280762,0.6469726563,0.01831054688,0.9521484375
2.556,-249.0234375,261.2304688,712.890625,-81.11572266,-78.73535156,2.380371094,0,132.4731445,0.6683349609,-0.03662109375,1.095581055
2.558,-238.0371094,267.9443359,714.1113281,-81.84814453,-78.91845703,2.563476563,0,132.4182129,0.5554199219,-0.1892089844,1.113891602
2.56,-229.4921875,266.1132813,712.890625,-81.84814453,-79.28466797,2.014160156,0,132.3632813,0.4425048828,-0.29296875,1.022338867
2.562,-223.3886719,253.2958984,714.1113281,-82.76367188,-80.01708984,1.098632813,0,132.3193359,0.3967285156,-0.2288818359,0.9674072266
2.564,-213.6230469,238.6474609,717.7734375,-84.41162109,-80.74951172,0.1831054688,0,132.2644043,0.2899169922,-0.05493164063,1.025390625
2.566,-203.8574219,234.9853516,722.65625,-85.87646484,-81.48193359,-1.46484375,0,132.2753906,0.08544921875,-0.03967285156,1.14440918
2.568,-192.8710938,233.7646484,718.9941406,-86.05957031,-82.03125,-3.479003906,0,132.2753906,-0.2075195313,-0.03356933594,1.14440918
2.57,-181.8847656,230.1025391,710.4492188,-84.9609375,-82.76367188,-5.493164063,0,132.2753906,-0.4516601563,0.0244140625,1.037597656
2.572,-174.5605469,227.6611328,703.125,-83.86230469,-83.12988281,-7.141113281,0,132.2753906,-0.5126953125,0.1342773438,0.9887695313
2.574,-172.1191406,228.2714844,698.2421875,-84.04541016,-83.12988281,-8.056640625,0,132.2644043,-0.4455566406,0.1403808594,1.138305664
2.576,-172.1191406,230.7128906,694.5800781,-84.59472656,-83.12988281,-8.056640625,0,132.286377,-0.3387451172,0.1678466797,1.330566406
2.578,-179.4433594,243.5302734,695.8007813,-85.14404297,-82.76367188,-7.690429688,0,132.3522949,-0.2746582031,-0.03051757813,1.379394531
2.58,-190.4296875,249.0234375,700.6835938,-84.77783203,-82.03125,-6.958007813,0,132.4072266,-0.2532958984,-0.1525878906,1.181030273
2.582,-201.4160156,245.9716797,705.5664063,-83.86230469,-81.29882813,-5.126953125,0,132.4511719,-0.1525878906,-0.1495361328,0.9399414063
2.584,-216.0644531,239.8681641,712.890625,-83.12988281,-80.38330078,-2.9296875,0,132.5170898,0.04272460938,-0.08850097656,0.8605957031
2.586,-228.2714844,237.4267578,717.7734375,-82.94677734,-79.28466797,-0.3662109375,0,132.5390625,0.2380371094,-0.05187988281,0.9002685547
2.588,-234.375,235.5957031,718.9941406,-82.21435547,-78.18603516,2.014160156,0,132.5280762,0.3692626953,0.01831054688,0.8972167969
2.59,-238.0371094,238.0371094,717.7734375,-81.29882813,-76.90429688,2.9296875,0,132.5390625,0.3875732422,0.03356933594,0.7873535156
2.592,-240.4785156,250.2441406,715.3320313,-80.74951172,-75.62255859,2.9296875,0,132.5280762,0.3936767578,-0.07629394531,0.7080078125
2.594,-244.140625,256.3476563,710.4492188,-80.74951172,-74.89013672,2.380371094,0,132.5390625,0.4974365234,-0.1647949219,0.7751464844
2.596,-244.140625,252.0751953,704.3457031,-80.93261719,-74.52392578,1.46484375,0,132.4951172,0.6500244141,-0.1068115234,0.9521484375
2.598,-239.2578125,247.1923828,698.2421875,-81.11572266,-74.34082031,0.5493164063,0,132.4401855,0.7049560547,-0.02746582031,1.104736328
2.6,-230.7128906,247.1923828,697.0214844,-81.29882813,-74.52392578,-0.732421875,0,132.3742676,0.537109375,-0.06103515625,1.132202148
2.602,-223.3886719,249.6337891,700.6835938,-82.03125,-74.89013672,-2.197265625,0,132.3193359,0.2746582031,-0.1708984375,1.052856445
2.604,-216.0644531,243.5302734,703.125,-82.58056641,-75.62255859,-3.295898438,0,132.2644043,0.1007080078,-0.1770019531,0.9704589844
2.606,-205.078125,236.8164063,705.5664063,-83.12988281,-76.35498047,-3.295898438,0,132.2753906,0.03356933594,-0.1342773438,0.9826660156
2.608,-191.6503906,237.4267578,704.3457031,-83.67919922,-77.45361328,-3.295898438,0,132.2753906,-0.03051757813,-0.1068115234,1.062011719
2.61,-180.6640625,240.4785156,703.125,-83.12988281,-78.73535156,-3.845214844,0,132.2094727,-0.146484375,-0.1312255859,1.07421875
2.612,-169.6777344,236.2060547,697.0214844,-81.84814453,-80.01708984,-3.845214844,0,132.1765137,-0.3112792969,-0.02136230469,1.019287109
2.614,-151.3671875,233.1542969,688.4765625,-80.74951172,-80.93261719,-2.9296875,0,132.1875,-0.3875732422,0.09155273438,0.9948730469
2.616,-131.8359375,236.2060547,686.0351563,-81.11572266,-81.66503906,-2.014160156,0,132.253418,-0.4364013672,0.1037597656,1.126098633
2.618,-133.0566406,234.9853516,686.0351563,-82.03125,-82.21435547,-2.746582031,0,132.2753906,-0.4760742188,0.08850097656,1.257324219
2.62,-162.3535156,232.5439453,692.1386719,-83.49609375,-82.39746094,-4.760742188,0,132.3193359,-0.4333496094,0.05798339844,1.226806641
2.622,-195.3125,230.7128906,703.125,-84.59472656,-82.39746094,-6.408691406,0,132.3962402,-0.2166748047,0.006103515625,1.058959961
2.624,-218.5058594,230.1025391,714.1113281,-84.22851563,-82.21435547,-6.774902344,0,132.4401855,0.09765625,-0.1129150391,0.8666992188
2.626,-235.5957031,220.3369141,718.9941406,-83.67919922,-82.03125,-5.676269531,0,132.4841309,0.2777099609,0,0.7415771484
2.628,-252.6855469,222.1679688,721.4355469,-82.76367188,-81.29882813,-4.577636719,0,132.5390625,0.2349853516,0.04272460938,0.7995605469
2.63,-269.7753906,234.9853516,723.8769531,-82.58056641,-80.56640625,-3.295898438,0,132.5280762,0.1007080078,-0.06408691406,0.9429931641
2.632,-277.0996094,249.6337891,723.8769531,-81.11572266,-80.20019531,-1.831054688,0,132.5280762,0.1007080078,-0.1525878906,0.9368896484
2.634,-268.5546875,260.0097656,717.7734375,-79.65087891,-80.01708984,0.5493164063,0,132.5390625,0.3662109375,-0.2105712891,0.8758544922
2.636,-260.0097656,258.7890625,714.1113281,-78.55224609,-79.83398438,2.380371094,0,132.5280762,0.6713867188,-0.1129150391,0.8422851563
2.638,-253.90625,255.7373047,712.890625,-78.36914063,-79.65087891,2.9296875,0,132.4621582,0.7873535156,-0.03051757813,0.9521484375
2.64,-242.9199219,257.5683594,714.1113281,-78.91845703,-79.65087891,3.112792969,0,132.3962402,0.6500244141,-0.06713867188,1.080322266
2.642,-230.7128906,266.7236328,715.3320313,-79.65087891,-80.01708984,2.380371094,0,132.3413086,0.4272460938,-0.2868652344,1.113891602
2.644,-223.3886719,256.9580078,714.1113281,-80.56640625,-80.74951172,1.281738281,0,132.2753906,0.3479003906,-0.3021240234,1.04675293
2.646,-213.6230469,238.0371094,715.3320313,-82.39746094,-81.29882813,0.5493164063,0,132.2753906,0.341796875,-0.1342773438,1.007080078
2.648,-203.8574219,231.9335938,721.4355469,-84.59472656,-82.03125,-0.732421875,0,132.2644043,0.2075195313,-0.07019042969,1.098632813
2.65,-197.7539063,227.0507813,723.8769531,-85.69335938,-82.76367188,-3.479003906,0,132.1984863,-0.1342773438,-0.03662109375,1.165771484
2.652,-190.4296875,223.9990234,718.9941406,-85.32714844,-83.12988281,-5.676269531,0,132.1765137,-0.4516601563,0,1.138305664
2.654,-179.4433594,219.7265625,711.6699219,-84.04541016,-83.49609375,-7.32421875,0,132.1765137,-0.5584716797,0.1007080078,1.037597656
2.656,-172.1191406,224.609375,705.5664063,-83.31298828,-83.67919922,-8.239746094,0,132.2424316,-0.5096435547,0.09460449219,1.071166992
2.658,-170.8984375,228.8818359,699.4628906,-83.67919922,-83.67919922,-8.605957031,0,132.2753906,-0.4058837891,0.1312255859,1.235961914
2.66,-179.4433594,241.0888672,699.4628906,-84.59472656,-82.94677734,-8.422851563,0,132.3083496,-0.29296875,0,1.324462891
2.662,-189.2089844,248.4130859,705.5664063,-84.77783203,-82.39746094,-7.507324219,0,132.3852539,-0.2319335938,-0.09460449219,1.263427734
2.664,-198.9746094,247.8027344,710.4492188,-84.04541016,-81.84814453,-5.676269531,0,132.4401855,-0.1159667969,-0.1037597656,1.04675293
2.666,-209.9609375,242.9199219,715.3320313,-83.31298828,-80.93261719,-3.112792969,0,132.4841309,0.05493164063,-0.0732421875,0.8697509766
2.668,-223.3886719,242.3095703,722.65625,-83.12988281,-80.01708984,0,0,132.5390625,0.2105712891,-0.05187988281,0.8392333984
2.67,-231.9335938,239.2578125,726.3183594,-82.94677734,-78.73535156,2.197265625,0,132.5280762,0.3265380859,-0.01525878906,0.8422851563
2.672,-240.4785156,239.8681641,727.5390625,-82.58056641,-77.63671875,3.112792969,0,132.5280762,0.3601074219,0.006103515625,0.7873535156
2.674,-242.9199219,249.0234375,725.0976563,-82.03125,-76.35498047,3.295898438,0,132.5280762,0.390625,-0.07019042969,0.7141113281
2.676,-245.3613281,257.5683594,720.2148438,-82.21435547,-75.43945313,2.563476563,0,132.5390625,0.4974365234,-0.1770019531,0.7415771484
2.678,-246.5820313,253.90625,714.1113281,-82.21435547,-74.89013672,1.647949219,0,132.5061035,0.6469726563,-0.09155273438,0.8850097656
2.68,-242.9199219,250.8544922,706.7871094,-82.58056641,-74.52392578,0.5493164063,0,132.4511719,0.6927490234,0.009155273438,1.068115234
2.682,-236.8164063,253.90625,704.3457031,-83.12988281,-74.70703125,-0.9155273438,0,132.3852539,0.5615234375,-0.05493164063,1.171875
2.684,-230.7128906,255.7373047,708.0078125,-83.67919922,-75.07324219,-2.380371094,0,132.3303223,0.341796875,-0.1617431641,1.129150391
2.686,-218.5058594,249.6337891,711.6699219,-84.04541016,-75.80566406,-2.746582031,0,132.2753906,0.1617431641,-0.1556396484,1.013183594
2.688,-205.078125,242.9199219,715.3320313,-84.9609375,-76.90429688,-2.746582031,0,132.2753906,0.05493164063,-0.08850097656,0.9704589844
2.69,-195.3125,245.3613281,715.3320313,-85.87646484,-77.81982422,-3.112792969,0,132.2094727,-0.06103515625,-0.1190185547,1.031494141
2.692,-186.7675781,247.1923828,712.890625,-86.05957031,-79.1015625,-3.295898438,0,132.1765137,-0.2105712891,-0.1525878906,1.104736328
2.694,-174.5605469,241.0888672,709.2285156,-84.77783203,-80.38330078,-3.295898438,0,132.1875,-0.2777099609,-0.0244140625,1.043701172
2.696,-153.8085938,237.4267578,703.125,-83.67919922,-81.29882813,-2.197265625,0,132.1765137,-0.3051757813,0.1159667969,1.000976563
2.698,-135.4980469,240.4785156,698.2421875,-83.86230469,-82.21435547,-1.46484375,0,132.1984863,-0.3784179688,0.1373291016,1.092529297
2.7,-136.71875,245.3613281,698.2421875,-84.59472656,-82.58056641,-2.380371094,0,132.253418,-0.4699707031,0.06408691406,1.196289063
2.702,-157.4707031,242.9199219,703.125,-86.05957031,-82.58056641,-4.028320313,0,132.2973633,-0.4608154297,0.03967285156,1.235961914
2.704,-184.3261719,242.3095703,712.890625,-86.97509766,-82.58056641,-5.676269531,0,132.3632813,-0.2624511719,0.006103515625,1.104736328
2.706,-207.5195313,239.8681641,720.2148438,-87.15820313,-82.39746094,-6.225585938,0,132.4291992,0.05493164063,-0.0732421875,0.9063720703
2.708,-228.2714844,231.9335938,726.3183594,-86.60888672,-82.03125,-5.676269531,0,132.4731445,0.2227783203,0.01220703125,0.7995605469
2.71,-250.2441406,234.9853516,732.421875,-86.42578125,-81.66503906,-5.126953125,0,132.5280762,0.1953125,0.003051757813,0.8453369141
2.712,-264.8925781,244.140625,734.8632813,-86.05957031,-80.93261719,-3.845214844,0,132.5390625,0.07934570313,-0.07934570313,0.9399414063
2.714,-272.2167969,253.90625,733.6425781,-84.77783203,-80.38330078,-2.197265625,0,132.5280762,0.09460449219,-0.09765625,0.927734375
2.716,-269.7753906,261.2304688,729.9804688,-83.49609375,-80.01708984,0,0,132.5280762,0.3356933594,-0.1129150391,0.8636474609
2.718,-263.671875,265.5029297,725.0976563,-82.39746094,-79.83398438,1.831054688,0,132.5390625,0.634765625,-0.09460449219,0.8666992188
2.72,-255.1269531,263.671875,722.65625,-82.39746094,-79.83398438,3.479003906,0,132.5061035,0.7629394531,-0.03662109375,1.00402832
2.722,-245.3613281,268.5546875,723.8769531,-82.94677734,-80.01708984,3.662109375,0,132.4401855,0.6713867188,-0.08239746094,1.092529297
2.724,-235.5957031,276.4892578,725.0976563,-83.31298828,-80.20019531,3.112792969,0,132.3742676,0.4913330078,-0.29296875,1.086425781
2.726,-227.0507813,267.9443359,725.0976563,-84.04541016,-80.93261719,2.380371094,0,132.3303223,0.390625,-0.2716064453,1.025390625
2.728,-216.0644531,250.8544922,726.3183594,-85.32714844,-81.66503906,1.647949219,0,132.2753906,0.3967285156,-0.09460449219,0.9918212891
2.73,-206.2988281,244.140625,731.2011719,-87.52441406,-82.21435547,0.1831054688,0,132.2644043,0.2716064453,-0.0244140625,1.062011719
2.732,-200.1953125,241.0888672,733.6425781,-88.80615234,-82.76367188,-2.563476563,0,132.2753906,-0.06103515625,-0.02746582031,1.156616211
2.734,-192.8710938,236.8164063,729.9804688,-88.43994141,-83.31298828,-5.126953125,0,132.2753906,-0.4211425781,-0.006103515625,1.089477539
2.736,-180.6640625,231.3232422,721.4355469,-87.34130859,-83.49609375,-6.958007813,0,132.2753906,-0.5889892578,0.09765625,0.9887695313
2.738,-170.8984375,233.7646484,714.1113281,-86.97509766,-83.49609375,-8.056640625,0,132.2753906,-0.5432128906,0.1190185547,1.083374023
2.74,-169.6777344,238.6474609,706.7871094,-87.34130859,-83.31298828,-8.422851563,0,132.2644043,-0.4516601563,0.1220703125,1.275634766
2.742,-174.5605469,252.0751953,704.3457031,-88.07373047,-82.94677734,-8.605957031,0,132.2973633,-0.3753662109,-0.01525878906,1.412963867
2.744,-183.1054688,253.90625,708.0078125,-88.25683594,-82.39746094,-7.873535156,0,132.3632813,-0.3173828125,-0.0732421875,1.342773438
2.746,-191.6503906,254.5166016,714.1113281,-87.34130859,-81.66503906,-5.859375,0,132.4291992,-0.1800537109,-0.07019042969,1.095581055
2.748,-201.4160156,250.8544922,721.4355469,-86.60888672,-80.74951172,-3.112792969,0,132.4731445,0.01220703125,-0.04272460938,0.9094238281
2.75,-214.84375,250.2441406,727.5390625,-86.60888672,-79.83398438,-0.3662109375,0,132.5280762,0.1739501953,-0.04577636719,0.9063720703
2.752,-225.8300781,249.0234375,731.2011719,-86.42578125,-78.73535156,1.831054688,0,132.5390625,0.3112792969,-0.03051757813,0.8819580078
2.754,-235.5957031,247.1923828,732.421875,-85.51025391,-77.63671875,3.112792969,0,132.5280762,0.3692626953,0.01525878906,0.8117675781
2.756,-242.9199219,253.2958984,729.9804688,-84.77783203,-76.53808594,3.479003906,0,132.5390625,0.4119873047,-0.009155273438,0.7049560547
2.758,-246.5820313,264.8925781,726.3183594,-84.77783203,-75.80566406,3.112792969,0,132.5280762,0.5218505859,-0.1007080078,0.7354736328
2.76,-247.8027344,263.671875,720.2148438,-84.9609375,-75.25634766,2.197265625,0,132.5390625,0.634765625,-0.08544921875,0.8666992188
2.762,-245.3613281,258.7890625,711.6699219,-84.9609375,-75.25634766,0.9155273438,0,132.4951172,0.6591796875,0.01220703125,1.025390625
2.764,-239.2578125,260.6201172,709.2285156,-85.51025391,-75.43945313,-0.5493164063,0,132.4401855,0.5645751953,-0.04272460938,1.129150391
2.766,-234.375,263.0615234,710.4492188,-85.87646484,-75.80566406,-1.831054688,0,132.3742676,0.3784179688,-0.1434326172,1.083374023
2.768,-225.8300781,258.1787109,715.3320313,-86.42578125,-76.171875,-2.563476563,0,132.3303223,0.2319335938,-0.1770019531,1.007080078
2.77,-211.1816406,251.4648438,717.7734375,-87.15820313,-77.08740234,-2.746582031,0,132.2753906,0.1220703125,-0.1159667969,0.9826660156
2.772,-198.9746094,253.90625,715.3320313,-87.70751953,-78.18603516,-2.9296875,0,132.2644043,-0.009155273438,-0.146484375,1.031494141
2.774,-187.9882813,249.0234375,711.6699219,-87.34130859,-79.28466797,-3.295898438,0,132.2753906,-0.1586914063,-0.09155273438,1.062011719
2.776,-175.78125,243.5302734,706.7871094,-86.24267578,-80.38330078,-3.295898438,0,132.2753906,-0.2777099609,0.04577636719,1.058959961
2.778,-153.8085938,241.0888672,700.6835938,-85.32714844,-81.11572266,-2.197265625,0,132.2753906,-0.3265380859,0.1556396484,1.071166992
2.78,-134.2773438,244.7509766,694.5800781,-85.32714844,-81.66503906,-1.647949219,0,132.2753906,-0.3814697266,0.1190185547,1.153564453
2.782,-135.4980469,245.9716797,694.5800781,-86.05957031,-81.84814453,-2.563476563,0,132.2644043,-0.4516601563,0.05493164063,1.245117188
2.784,-157.4707031,243.5302734,701.9042969,-87.52441406,-81.84814453,-4.577636719,0,132.3193359,-0.4272460938,0.048828125,1.232910156
2.786,-183.1054688,242.9199219,710.4492188,-88.07373047,-81.84814453,-6.042480469,0,132.3852539,-0.244140625,-0.0244140625,1.107788086
2.788,-201.4160156,238.0371094,717.7734375,-87.52441406,-81.66503906,-6.225585938,0,132.4401855,0.04272460938,-0.03662109375,0.9155273438
2.79,-220.9472656,232.5439453,721.4355469,-86.97509766,-81.29882813,-5.676269531,0,132.5061035,0.2044677734,0.048828125,0.8087158203
2.792,-244.140625,238.6474609,727.5390625,-86.60888672,-80.74951172,-4.943847656,0,132.5390625,0.146484375,-0.03356933594,0.8758544922
